document_id,bid_id,tender_id,vendor_id,author_matches_vendor_flag,creation_after_deadline_flag,modified_after_submission_flag,flesch_reading_ease,ai_generated_text_score,citation_verifiable_ratio,metadata_missing_flag,fraud_tag
D-001427,B-001427,T-00357,V-0117,True,False,False,48.9,0.111,0.86,False,none
D-001428,B-001428,T-00358,V-0120,True,False,False,33.8,0.431,0.95,False,none
D-001429,B-001429,T-00358,V-0460,True,False,False,50.9,0.245,0.96,False,price_inflation
D-001430,B-001430,T-00358,V-0207,True,False,False,33.9,0.195,0.97,False,none
D-001431,B-001431,T-00358,V-0265,True,False,False,37.6,0.05,0.99,False,none
D-001432,B-001432,T-00358,V-0399,True,False,False,35.5,0.039,0.86,False,none
D-001433,B-001433,T-00359,V-0351,True,False,False,40.7,0.148,0.96,False,none
D-001434,B-001434,T-00359,V-0135,True,False,False,62.4,0.063,0.97,False,none
D-001435,B-001435,T-00360,V-0071,True,False,False,26.9,0.202,0.94,False,none
D-001436,B-001436,T-00360,V-0167,True,False,False,43.7,0.132,0.89,False,none
D-001437,B-001437,T-00360,V-0290,True,False,False,65.8,0.347,0.86,False,none
D-001438,B-001438,T-00360,V-0203,True,False,False,48.6,0.087,0.88,False,none
D-001439,B-001439,T-00360,V-0496,True,False,False,51.0,0.407,0.88,False,none
D-001440,B-001440,T-00360,V-0233,True,False,False,49.5,0.078,0.89,False,none
D-001441,B-001441,T-00361,V-0221,True,False,False,41.3,0.162,0.9,False,none
D-001442,B-001442,T-00361,V-0499,True,False,False,56.6,0.088,0.88,False,none
D-001443,B-001443,T-00361,V-0368,True,False,False,46.9,0.233,0.86,False,none
D-001444,B-001444,T-00361,V-0306,True,False,False,39.7,0.127,0.86,False,none
D-001445,B-001445,T-00361,V-0366,True,False,False,25.0,0.153,0.93,True,none
D-001446,B-001446,T-00361,V-0354,True,False,False,48.0,0.062,0.95,False,none
D-001447,B-001447,T-00362,V-0355,True,False,False,30.6,0.078,0.96,False,none
D-001448,B-001448,T-00362,V-0335,True,False,False,44.4,0.112,0.97,False,none
D-001449,B-001449,T-00363,V-0276,True,False,False,45.8,0.027,0.95,False,none
D-001450,B-001450,T-00363,V-0393,True,False,False,50.4,0.13,0.91,False,none
D-001451,B-001451,T-00363,V-0497,True,False,False,39.9,0.102,0.89,False,none
D-001452,B-001452,T-00364,V-0253,True,False,False,56.5,0.162,0.97,False,none
D-001453,B-001453,T-00364,V-0312,True,False,False,37.6,0.131,0.88,False,none
D-001454,B-001454,T-00364,V-0272,True,False,False,48.7,0.241,0.91,False,none
D-001455,B-001455,T-00364,V-0252,True,False,False,45.2,0.191,0.92,False,none
D-001456,B-001456,T-00364,V-0196,True,False,False,52.0,0.232,0.99,False,none
D-001457,B-001457,T-00365,V-0204,True,False,False,52.3,0.121,0.99,True,none
D-001458,B-001458,T-00365,V-0329,True,False,False,47.1,0.176,0.85,False,none
D-001459,B-001459,T-00366,V-0386,True,False,False,45.2,0.033,0.88,False,none
D-001460,B-001460,T-00366,V-0199,True,False,False,43.0,0.2,0.95,True,none
D-001461,B-001461,T-00366,V-0195,True,False,False,57.0,0.324,0.88,False,none
D-001462,B-001462,T-00366,V-0372,True,False,False,45.5,0.235,0.96,False,none
D-001463,B-001463,T-00367,V-0201,True,False,False,64.1,0.087,0.92,False,none
D-001464,B-001464,T-00367,V-0235,True,False,False,48.0,0.063,0.97,False,none
D-001465,B-001465,T-00367,V-0303,True,False,False,39.3,0.207,0.86,False,none
D-001466,B-001466,T-00367,V-0100,True,False,False,59.2,0.046,0.96,True,none
D-001467,B-001467,T-00367,V-0071,True,False,False,46.4,0.162,0.95,False,none
D-001468,B-001468,T-00367,V-0180,True,False,False,38.9,0.097,0.99,True,none
D-001469,B-001469,T-00368,V-0095,True,False,False,27.7,0.219,0.94,False,none
D-001470,B-001470,T-00368,V-0272,True,False,False,62.9,0.118,0.9,False,none
D-001471,B-001471,T-00368,V-0389,True,False,False,33.5,0.062,0.93,False,none
D-001472,B-001472,T-00368,V-0172,True,False,False,39.1,0.235,0.92,False,none
D-001473,B-001473,T-00369,V-0052,True,False,False,37.3,0.075,0.87,False,none
D-001474,B-001474,T-00369,V-0114,True,False,False,59.1,0.14,0.93,False,none
D-001475,B-001475,T-00369,V-0440,True,False,False,34.9,0.109,0.94,False,none
D-001476,B-001476,T-00369,V-0481,True,False,False,25.6,0.16,0.96,False,none
D-001477,B-001477,T-00370,V-0395,True,False,False,19.4,0.36,0.98,False,none
D-001478,B-001478,T-00370,V-0348,True,False,False,36.2,0.261,0.98,False,none
D-001479,B-001479,T-00370,V-0147,True,False,False,32.5,0.246,0.93,False,none
D-001480,B-001480,T-00370,V-0422,True,False,False,29.7,0.09,0.92,False,none
D-001481,B-001481,T-00370,V-0133,True,False,False,39.7,0.448,0.86,False,none
D-001482,B-001482,T-00371,V-0297,True,False,False,38.5,0.253,0.99,False,none
D-001483,B-001483,T-00371,V-0120,True,False,False,37.0,0.13,0.92,False,none
D-001484,B-001484,T-00371,V-0137,True,False,False,46.4,0.418,0.98,False,none
D-001485,B-001485,T-00371,V-0406,True,False,False,57.3,0.088,0.9,False,none
D-001486,B-001486,T-00372,V-0317,True,False,False,51.6,0.076,0.86,False,none
D-001487,B-001487,T-00372,V-0453,True,False,False,6.0,0.314,0.97,True,none
D-001488,B-001488,T-00372,V-0109,True,False,False,55.1,0.086,0.98,False,none
D-001489,B-001489,T-00372,V-0418,True,False,False,54.9,0.379,0.87,True,none
D-001490,B-001490,T-00373,V-0145,True,False,False,45.3,0.087,0.92,True,none
D-001491,B-001491,T-00373,V-0486,True,False,False,40.1,0.122,0.96,False,none
D-001492,B-001492,T-00374,V-0268,True,False,False,49.1,0.315,0.88,False,none
D-001493,B-001493,T-00374,V-0242,True,False,False,39.4,0.094,0.86,False,none
D-001494,B-001494,T-00374,V-0287,True,False,False,54.9,0.134,0.95,False,none
D-001495,B-001495,T-00374,V-0030,True,False,False,58.2,0.039,0.94,False,none
D-001496,B-001496,T-00374,V-0309,True,False,False,45.7,0.395,0.99,False,none
D-001497,B-001497,T-00374,V-0375,True,False,False,29.6,0.166,0.99,True,none
D-001498,B-001498,T-00375,V-0259,True,False,False,69.4,0.11,0.96,False,none
D-001499,B-001499,T-00375,V-0212,True,False,False,42.0,0.319,0.94,False,none
D-001500,B-001500,T-00375,V-0405,True,False,False,57.5,0.347,0.97,False,none
D-001501,B-001501,T-00375,V-0386,True,False,False,16.4,0.258,0.87,False,none
D-001502,B-001502,T-00375,V-0230,True,False,False,44.2,0.051,0.97,False,none
D-001503,B-001503,T-00375,V-0275,True,False,False,51.5,0.295,0.88,False,none
D-001504,B-001504,T-00376,V-0091,True,False,False,62.2,0.137,0.93,False,none
D-001505,B-001505,T-00376,V-0257,True,False,False,59.0,0.138,0.95,False,none
D-001506,B-001506,T-00376,V-0065,True,False,False,45.1,0.106,0.86,False,none
D-001507,B-001507,T-00376,V-0155,True,False,False,36.7,0.189,0.95,False,none
D-001508,B-001508,T-00377,V-0037,True,False,False,20.3,0.448,0.9,False,none
D-001509,B-001509,T-00377,V-0490,True,False,False,34.9,0.099,0.91,False,none
D-001510,B-001510,T-00377,V-0121,True,False,False,57.7,0.084,1.0,False,none
D-001511,B-001511,T-00378,V-0284,True,False,False,43.1,0.131,0.99,False,none
D-001512,B-001512,T-00378,V-0377,True,False,False,45.2,0.042,0.93,False,none
D-001513,B-001513,T-00378,V-0093,True,False,False,57.0,0.124,0.91,False,none
D-001514,B-001514,T-00378,V-0349,True,False,False,20.2,0.253,0.86,False,none
D-001515,B-001515,T-00378,V-0051,True,False,False,39.7,0.028,0.88,False,none
D-001516,B-001516,T-00379,V-0368,True,False,False,36.2,0.102,0.98,False,none
D-001517,B-001517,T-00379,V-0486,True,False,False,26.6,0.175,0.98,False,none
D-001518,B-001518,T-00379,V-0149,True,False,False,61.3,0.385,0.88,False,none
D-001519,B-001519,T-00379,V-0329,True,False,False,53.2,0.219,0.88,False,none
D-001520,B-001520,T-00379,V-0211,True,False,False,48.2,0.178,1.0,False,none
D-001521,B-001521,T-00380,V-0071,True,False,False,49.8,0.565,1.0,True,shell_company
D-001522,B-001522,T-00380,V-0429,True,False,False,47.4,0.085,0.91,False,none
D-001523,B-001523,T-00381,V-0279,False,False,False,50.1,0.053,0.89,True,shell_company
D-001524,B-001524,T-00381,V-0004,True,False,False,50.2,0.192,0.89,False,none
D-001525,B-001525,T-00381,V-0454,True,False,False,35.6,0.165,0.89,False,none
D-001526,B-001526,T-00381,V-0046,True,False,False,56.1,0.107,0.98,False,none
D-001527,B-001527,T-00382,V-0237,True,False,False,55.3,0.257,0.98,False,none
D-001528,B-001528,T-00382,V-0164,True,False,False,55.8,0.161,0.99,False,none
D-001529,B-001529,T-00382,V-0133,True,False,False,43.4,0.357,0.94,False,none
D-001530,B-001530,T-00382,V-0382,True,False,False,43.2,0.088,0.9,False,none
D-001531,B-001531,T-00382,V-0498,True,False,False,50.4,0.047,0.87,False,none
D-001532,B-001532,T-00383,V-0373,True,False,False,36.0,0.277,0.95,False,none
D-001533,B-001533,T-00383,V-0052,True,False,False,44.4,0.519,0.96,False,none
D-001534,B-001534,T-00383,V-0200,True,False,False,60.5,0.105,0.92,False,none
D-001535,B-001535,T-00384,V-0474,True,False,False,38.0,0.026,0.94,False,none
D-001536,B-001536,T-00384,V-0289,True,False,False,44.3,0.062,0.85,False,none
D-001537,B-001537,T-00384,V-0335,True,False,False,44.8,0.359,0.89,False,none
D-001538,B-001538,T-00385,V-0489,True,False,False,74.2,0.276,0.97,False,none
D-001539,B-001539,T-00385,V-0051,True,False,False,47.5,0.168,0.89,False,none
D-001540,B-001540,T-00385,V-0375,True,False,False,39.4,0.411,0.94,False,none
D-001541,B-001541,T-00386,V-0334,True,False,False,54.0,0.217,0.96,False,none
D-001542,B-001542,T-00386,V-0186,True,False,False,53.5,0.471,0.99,False,none
D-001543,B-001543,T-00386,V-0359,True,False,False,48.4,0.146,1.0,False,none
D-001544,B-001544,T-00386,V-0493,True,False,False,64.7,0.056,0.97,False,none
D-001545,B-001545,T-00387,V-0126,True,False,False,57.7,0.126,0.91,False,none
D-001546,B-001546,T-00387,V-0482,True,False,False,33.9,0.309,0.89,False,none
D-001547,B-001547,T-00387,V-0010,True,False,False,58.7,0.283,0.89,False,none
D-001548,B-001548,T-00387,V-0292,True,False,False,55.2,0.158,0.95,False,none
D-001549,B-001549,T-00388,V-0225,True,False,False,34.4,0.114,0.88,False,none
D-001550,B-001550,T-00388,V-0035,True,False,False,46.1,0.178,0.88,True,none
D-001551,B-001551,T-00388,V-0082,True,False,False,41.0,0.449,0.96,False,none
D-001552,B-001552,T-00389,V-0070,True,False,False,49.8,0.063,0.89,False,none
D-001553,B-001553,T-00389,V-0296,True,False,False,33.1,0.146,0.9,False,none
D-001554,B-001554,T-00389,V-0487,True,False,False,55.7,0.064,0.85,False,none
D-001555,B-001555,T-00389,V-0285,True,False,False,46.1,0.373,0.96,False,none
D-001556,B-001556,T-00390,V-0076,True,False,False,30.7,0.264,0.9,True,bid_rigging
D-001557,B-001557,T-00390,V-0166,True,False,True,45.5,0.064,0.91,False,bid_rigging
D-001558,B-001558,T-00390,V-0355,True,False,False,40.4,0.108,0.99,False,bid_rigging
D-001559,B-001559,T-00390,V-0382,True,False,False,47.3,0.167,0.98,False,bid_rigging
D-001560,B-001560,T-00391,V-0472,True,False,False,53.5,0.117,0.88,False,none
D-001561,B-001561,T-00391,V-0198,True,False,False,33.5,0.291,0.91,False,none
D-001562,B-001562,T-00391,V-0330,True,False,False,37.0,0.232,0.98,False,none
D-001563,B-001563,T-00392,V-0011,True,False,False,64.0,0.233,0.97,False,none
D-001564,B-001564,T-00392,V-0398,True,False,False,48.3,0.124,0.89,False,none
D-001565,B-001565,T-00393,V-0128,False,False,False,58.0,0.334,0.94,True,shell_company
D-001566,B-001566,T-00393,V-0142,True,False,False,47.6,0.248,0.85,False,none
D-001567,B-001567,T-00393,V-0335,True,False,False,45.4,0.157,0.9,False,none
D-001568,B-001568,T-00394,V-0058,True,False,False,18.1,0.038,0.98,True,shell_company
D-001569,B-001569,T-00394,V-0204,True,False,False,49.1,0.301,0.89,False,none
D-001570,B-001570,T-00395,V-0058,True,False,False,44.6,0.036,0.94,False,none
D-001571,B-001571,T-00395,V-0310,True,False,False,52.2,0.469,0.88,False,none
D-001572,B-001572,T-00396,V-0076,True,False,False,34.4,0.145,0.89,False,bid_rigging
D-001573,B-001573,T-00396,V-0166,True,False,False,33.8,0.092,0.93,False,bid_rigging
D-001574,B-001574,T-00396,V-0355,True,False,False,30.0,0.223,0.91,False,bid_rigging
D-001575,B-001575,T-00396,V-0382,True,False,False,50.4,0.309,0.93,False,bid_rigging
D-001576,B-001576,T-00397,V-0397,True,False,False,42.8,0.197,0.89,False,none
D-001577,B-001577,T-00397,V-0266,True,False,False,48.7,0.257,0.93,False,none
D-001578,B-001578,T-00397,V-0053,True,False,False,56.8,0.39,0.9,False,none
D-001579,B-001579,T-00397,V-0076,True,False,False,29.8,0.154,0.91,False,none
D-001580,B-001580,T-00398,V-0076,True,False,False,40.4,0.161,0.96,False,none
D-001581,B-001581,T-00398,V-0305,True,False,False,29.5,0.191,0.88,False,none
D-001582,B-001582,T-00398,V-0146,True,False,False,27.3,0.265,0.96,False,none
D-001583,B-001583,T-00399,V-0414,True,False,False,31.5,0.077,0.93,False,none
D-001584,B-001584,T-00399,V-0379,True,False,False,50.6,0.177,0.94,False,none
D-001585,B-001585,T-00400,V-0397,True,False,False,46.5,0.383,0.87,False,none
D-001586,B-001586,T-00400,V-0049,True,False,False,34.6,0.326,0.87,False,none
D-001587,B-001587,T-00401,V-0187,True,False,False,41.6,0.12,0.92,False,none
D-001588,B-001588,T-00401,V-0198,True,False,False,59.8,0.193,0.93,False,none
D-001589,B-001589,T-00401,V-0157,True,False,False,43.7,0.119,0.96,False,none
D-001590,B-001590,T-00401,V-0390,True,False,False,50.2,0.183,0.96,False,none
D-001591,B-001591,T-00401,V-0473,True,False,False,50.9,0.233,0.9,False,none
D-001592,B-001592,T-00401,V-0066,True,False,False,30.6,0.199,0.89,False,none
D-001593,B-001593,T-00402,V-0220,True,False,False,49.4,0.298,0.88,False,price_inflation
D-001594,B-001594,T-00402,V-0218,True,False,False,49.2,0.126,1.0,False,none
D-001595,B-001595,T-00403,V-0423,True,False,False,51.5,0.223,0.86,False,none
D-001596,B-001596,T-00403,V-0449,True,False,False,46.0,0.156,1.0,False,none
D-001597,B-001597,T-00403,V-0350,True,False,False,72.1,0.14,0.97,False,none
D-001598,B-001598,T-00404,V-0489,True,False,False,44.3,0.097,0.94,False,none
D-001599,B-001599,T-00404,V-0254,True,False,False,42.9,0.09,0.9,False,none
D-001600,B-001600,T-00404,V-0288,True,False,False,53.4,0.192,0.91,False,none
D-001601,B-001601,T-00404,V-0468,True,False,False,36.3,0.379,0.96,False,none
D-001602,B-001602,T-00404,V-0393,True,False,False,59.3,0.353,0.96,False,none
D-001603,B-001603,T-00405,V-0428,True,False,False,42.7,0.134,0.92,False,none
D-001604,B-001604,T-00405,V-0414,True,False,False,46.6,0.006,0.97,False,none
D-001605,B-001605,T-00405,V-0128,True,False,False,48.4,0.313,0.91,False,none
D-001606,B-001606,T-00406,V-0094,True,False,False,45.0,0.33,0.87,False,bid_rigging
D-001607,B-001607,T-00406,V-0385,True,False,False,53.7,0.33,0.86,False,bid_rigging
D-001608,B-001608,T-00406,V-0496,True,False,False,17.4,0.326,0.88,False,bid_rigging
D-001609,B-001609,T-00407,V-0076,True,False,True,37.8,0.227,0.87,False,bid_rigging
D-001610,B-001610,T-00407,V-0166,True,False,False,7.9,0.261,0.99,False,bid_rigging
D-001611,B-001611,T-00407,V-0355,True,False,True,34.3,0.182,0.97,False,bid_rigging
D-001612,B-001612,T-00407,V-0382,True,False,True,39.7,0.171,0.87,False,bid_rigging
D-001613,B-001613,T-00408,V-0360,True,False,False,57.3,0.136,0.93,False,none
D-001614,B-001614,T-00408,V-0100,True,False,False,37.6,0.137,0.93,False,none
D-001615,B-001615,T-00409,V-0218,True,False,False,69.6,0.163,0.86,False,none
D-001616,B-001616,T-00409,V-0360,True,False,False,58.8,0.078,0.98,True,none
D-001617,B-001617,T-00409,V-0219,True,False,False,49.0,0.079,1.0,False,none
D-001618,B-001618,T-00409,V-0305,True,False,False,40.3,0.103,0.95,False,none
D-001619,B-001619,T-00409,V-0129,True,False,False,55.4,0.275,1.0,False,none
D-001620,B-001620,T-00410,V-0299,True,False,False,38.2,0.267,0.91,False,none
D-001621,B-001621,T-00410,V-0032,True,False,False,51.8,0.815,0.6,False,ai_generated_doc
D-001622,B-001622,T-00410,V-0268,True,False,False,49.3,0.327,0.85,False,none
D-001623,B-001623,T-00410,V-0123,True,False,False,53.0,0.095,0.96,False,none
D-001624,B-001624,T-00411,V-0063,True,False,False,65.6,0.175,0.93,False,none
D-001625,B-001625,T-00411,V-0467,True,False,False,37.4,0.56,0.89,False,none
D-001626,B-001626,T-00411,V-0129,True,False,False,68.7,0.083,0.88,False,none
D-001627,B-001627,T-00411,V-0019,True,False,False,29.0,0.366,0.98,False,none
D-001628,B-001628,T-00411,V-0010,True,False,False,62.5,0.275,0.86,False,none
D-001629,B-001629,T-00412,V-0312,True,False,False,35.4,0.378,0.91,False,none
D-001630,B-001630,T-00412,V-0311,True,False,False,32.8,0.126,1.0,False,none
D-001631,B-001631,T-00412,V-0256,True,False,False,43.1,0.306,0.9,False,none
D-001632,B-001632,T-00412,V-0019,True,False,False,28.9,0.345,0.93,True,none
D-001633,B-001633,T-00413,V-0416,True,False,False,47.6,0.13,0.96,False,none
D-001634,B-001634,T-00413,V-0212,True,False,False,55.5,0.162,0.92,False,none
D-001635,B-001635,T-00414,V-0110,True,False,False,56.2,0.309,1.0,False,none
D-001636,B-001636,T-00414,V-0248,True,False,False,36.8,0.295,0.94,False,none
D-001637,B-001637,T-00414,V-0146,True,False,False,44.5,0.143,0.97,False,none
D-001638,B-001638,T-00415,V-0342,True,False,False,31.0,0.212,0.97,False,none
D-001639,B-001639,T-00415,V-0302,True,False,False,37.9,0.063,0.91,False,none
D-001640,B-001640,T-00415,V-0304,True,False,False,58.5,0.22,0.89,False,none
D-001641,B-001641,T-00415,V-0148,True,False,False,32.8,0.142,0.99,False,none
D-001642,B-001642,T-00415,V-0298,True,False,False,31.8,0.123,0.93,False,none
D-001643,B-001643,T-00415,V-0291,True,False,False,42.8,0.071,0.92,False,none
D-001644,B-001644,T-00416,V-0322,True,False,False,65.0,0.345,0.98,False,none
D-001645,B-001645,T-00416,V-0411,True,False,False,44.3,0.241,0.91,False,none
D-001646,B-001646,T-00417,V-0292,True,False,False,49.3,0.359,0.86,False,none
D-001647,B-001647,T-00417,V-0262,True,False,False,27.9,0.243,0.86,False,none
D-001648,B-001648,T-00417,V-0304,True,False,False,43.0,0.44,0.95,False,none
D-001649,B-001649,T-00417,V-0258,True,False,False,52.3,0.108,1.0,False,none
D-001650,B-001650,T-00417,V-0453,True,False,False,40.0,0.044,0.93,False,none
D-001651,B-001651,T-00417,V-0399,True,False,False,35.6,0.132,0.92,False,none
D-001652,B-001652,T-00418,V-0231,True,False,False,27.7,0.046,0.86,False,none
D-001653,B-001653,T-00418,V-0484,True,False,False,63.7,0.231,0.35,False,ai_generated_doc
D-001654,B-001654,T-00419,V-0415,True,False,False,23.5,0.047,0.98,False,none
D-001655,B-001655,T-00419,V-0013,True,False,False,43.6,0.214,0.94,False,none
D-001656,B-001656,T-00420,V-0431,True,False,False,44.4,0.117,0.96,False,none
D-001657,B-001657,T-00420,V-0096,True,False,False,48.8,0.124,0.87,False,none
D-001658,B-001658,T-00420,V-0194,True,False,False,37.0,0.59,0.9,False,none
D-001659,B-001659,T-00421,V-0138,True,False,False,50.3,0.093,0.85,False,none
D-001660,B-001660,T-00421,V-0405,True,False,False,70.7,0.442,0.92,False,none
D-001661,B-001661,T-00421,V-0084,True,False,False,48.2,0.235,0.88,False,none
D-001662,B-001662,T-00421,V-0307,True,False,False,40.4,0.29,0.89,False,none
D-001663,B-001663,T-00421,V-0343,True,False,False,35.6,0.179,0.92,False,none
D-001664,B-001664,T-00421,V-0216,True,False,False,41.3,0.188,0.9,False,none
D-001665,B-001665,T-00422,V-0218,True,False,False,36.5,0.119,0.93,False,none
D-001666,B-001666,T-00422,V-0022,True,False,False,69.1,0.118,0.97,False,none
D-001667,B-001667,T-00422,V-0253,True,False,False,42.6,0.357,0.87,False,none
D-001668,B-001668,T-00422,V-0460,True,False,False,15.8,0.138,0.96,False,none
D-001669,B-001669,T-00423,V-0093,True,False,False,49.4,0.159,0.93,False,none
D-001670,B-001670,T-00423,V-0149,True,False,False,55.3,0.082,0.88,False,none
D-001671,B-001671,T-00423,V-0327,True,False,False,56.0,0.063,0.94,False,none
D-001672,B-001672,T-00423,V-0023,True,False,False,39.2,0.332,0.87,False,none
D-001673,B-001673,T-00423,V-0453,True,False,False,39.7,0.344,0.96,False,none
D-001674,B-001674,T-00424,V-0287,True,False,False,35.8,0.221,0.94,False,none
D-001675,B-001675,T-00424,V-0173,True,False,False,45.3,0.15,0.86,False,none
D-001676,B-001676,T-00424,V-0052,True,False,False,48.9,0.1,0.88,False,none
D-001677,B-001677,T-00425,V-0257,True,False,False,47.6,0.04,0.97,False,none
D-001678,B-001678,T-00425,V-0495,True,False,False,33.6,0.23,0.9,True,none
D-001679,B-001679,T-00426,V-0132,True,False,False,42.2,0.25,0.9,False,none
D-001680,B-001680,T-00426,V-0202,True,False,False,64.1,0.21,0.99,False,none
