bid_id,tender_id,vendor_id,bid_amount,submission_day_offset,submission_hour,is_winner,bid_text_similarity_score,fraud_tag
B-001641,T-00415,V-0148,2217093.39,3,15,False,0.008,none
B-001642,T-00415,V-0298,2131895.6,7,16,False,0.127,none
B-001643,T-00415,V-0291,2078465.04,1,9,False,0.062,none
B-001644,T-00416,V-0322,1504631.76,1,16,False,0.142,none
B-001645,T-00416,V-0411,1467760.38,1,11,True,0.055,none
B-001646,T-00417,V-0292,2096722.87,7,10,False,0.135,none
B-001647,T-00417,V-0262,1720866.66,1,15,False,0.144,none
B-001648,T-00417,V-0304,1992677.14,8,16,False,0.094,none
B-001649,T-00417,V-0258,2058157.64,4,18,False,0.076,none
B-001650,T-00417,V-0453,1888672.84,1,16,True,0.139,none
B-001651,T-00417,V-0399,2075808.21,4,12,False,0.08,none
B-001652,T-00418,V-0231,932748.48,3,17,False,0.197,none
B-001653,T-00418,V-0484,994054.68,5,15,True,0.187,ai_generated_doc
B-001654,T-00419,V-0415,302009.97,8,8,False,0.063,none
B-001655,T-00419,V-0013,337966.5,5,15,True,0.1,none
B-001656,T-00420,V-0431,14184084.7,1,12,False,0.089,none
B-001657,T-00420,V-0096,12598593.04,1,18,False,0.1,none
B-001658,T-00420,V-0194,12843527.66,2,16,True,0.134,none
B-001659,T-00421,V-0138,2201032.98,8,10,False,0.07,none
B-001660,T-00421,V-0405,2150929.29,6,17,False,0.141,none
B-001661,T-00421,V-0084,2236712.33,10,15,False,0.1,none
B-001662,T-00421,V-0307,2110255.64,0,12,False,0.006,none
B-001663,T-00421,V-0343,2060865.44,5,11,True,0.107,none
B-001664,T-00421,V-0216,2293445.13,4,9,False,0.119,none
B-001665,T-00422,V-0218,1907639.56,2,15,False,0.043,none
B-001666,T-00422,V-0022,1749497.27,8,16,True,0.034,none
B-001667,T-00422,V-0253,1936958.14,6,13,False,0.016,none
B-001668,T-00422,V-0460,1768548.97,7,17,False,0.12,none
B-001669,T-00423,V-0093,3137376.43,6,18,False,0.042,none
B-001670,T-00423,V-0149,3242546.11,9,14,False,0.058,none
B-001671,T-00423,V-0327,3084200.38,3,12,False,0.14,none
B-001672,T-00423,V-0023,3174753.8,6,8,False,0.04,none
B-001673,T-00423,V-0453,2994673.55,8,12,True,0.023,none
B-001674,T-00424,V-0287,14758077.07,2,10,False,0.147,none
B-001675,T-00424,V-0173,14749660.64,5,17,True,0.114,none
B-001676,T-00424,V-0052,14265150.95,10,14,False,0.041,none
B-001677,T-00425,V-0257,3807924.55,4,16,True,0.06,none
B-001678,T-00425,V-0495,3491131.76,8,11,False,0.092,none
B-001679,T-00426,V-0132,121199.37,8,15,True,0.09,none
B-001680,T-00426,V-0202,122744.96,1,14,False,0.003,none
B-001681,T-00426,V-0245,122959.97,1,9,False,0.045,none
B-001682,T-00427,V-0300,3335931.56,5,18,True,0.113,none
B-001683,T-00427,V-0458,3372435.16,9,18,False,0.122,none
B-001684,T-00428,V-0365,9017515.58,3,15,True,0.108,none
B-001685,T-00428,V-0208,9225294.51,0,13,False,0.028,none
B-001686,T-00428,V-0055,8423640.91,3,8,False,0.138,none
B-001687,T-00429,V-0048,1786989.28,2,13,True,0.136,none
B-001688,T-00429,V-0205,1805612.85,4,12,False,0.074,none
B-001689,T-00429,V-0170,1869731.45,4,9,False,0.092,none
B-001690,T-00429,V-0399,1885364.86,6,13,False,0.098,none
B-001691,T-00429,V-0424,1837051.3,3,12,False,0.041,none
B-001692,T-00429,V-0358,1776251.75,9,14,False,0.06,none
B-001693,T-00430,V-0459,885275.23,4,17,False,0.161,none
B-001694,T-00430,V-0466,971092.14,0,16,False,0.162,none
B-001695,T-00430,V-0476,992270.54,0,14,False,0.139,none
B-001696,T-00430,V-0382,943430.47,1,12,False,0.024,none
B-001697,T-00430,V-0033,1228587.99,8,9,True,0.236,price_inflation
B-001698,T-00431,V-0094,2505065.37,8,14,False,0.092,none
B-001699,T-00431,V-0470,2603587.53,8,17,False,0.121,none
B-001700,T-00431,V-0201,2667502.85,3,17,True,0.059,none
B-001701,T-00431,V-0320,2489410.83,9,16,False,0.066,none
B-001702,T-00431,V-0192,2511729.3,8,14,False,0.085,none
B-001703,T-00431,V-0484,2432345.59,1,13,False,0.051,none
B-001704,T-00432,V-0411,955386.84,9,10,True,0.108,none
B-001705,T-00432,V-0337,908465.87,10,10,False,0.009,none
B-001706,T-00432,V-0025,990108.06,10,15,False,0.149,none
B-001707,T-00432,V-0056,854627.37,3,14,False,0.133,none
B-001708,T-00433,V-0076,2282734.16,0,8,False,0.958,bid_rigging
B-001709,T-00433,V-0166,1953361.54,1,8,True,0.905,bid_rigging
B-001710,T-00433,V-0355,2153719.0,0,8,False,0.917,bid_rigging
B-001711,T-00434,V-0306,20628477.19,0,8,True,0.089,none
B-001712,T-00434,V-0028,21464312.57,10,17,False,0.045,none
B-001713,T-00434,V-0194,21315961.9,2,12,False,0.08,none
B-001714,T-00434,V-0248,24490110.43,9,12,False,0.027,none
B-001715,T-00435,V-0192,15610131.02,9,14,False,0.065,none
B-001716,T-00435,V-0349,14368166.49,6,8,False,0.049,none
B-001717,T-00435,V-0442,15201665.87,6,12,False,0.024,none
B-001718,T-00435,V-0140,13659792.99,4,13,False,0.064,none
B-001719,T-00435,V-0402,15215301.88,5,15,True,0.113,none
B-001720,T-00436,V-0292,609412.23,5,11,False,0.029,none
B-001721,T-00436,V-0230,676707.34,8,17,True,0.004,none
B-001722,T-00437,V-0269,23277203.12,2,18,True,0.037,conflict_of_interest
B-001723,T-00437,V-0410,19242430.96,4,8,False,0.022,none
B-001724,T-00437,V-0207,19851987.13,5,11,False,0.185,none
B-001725,T-00438,V-0094,1343074.32,0,9,True,0.906,bid_rigging
B-001726,T-00438,V-0385,1629226.58,1,9,False,0.902,bid_rigging
B-001727,T-00438,V-0496,1604927.72,0,9,False,0.854,bid_rigging
B-001728,T-00439,V-0363,7431550.35,8,18,False,0.116,none
B-001729,T-00439,V-0051,6919168.32,8,8,False,0.033,none
B-001730,T-00439,V-0047,10505668.52,6,15,True,0.213,price_inflation
B-001731,T-00439,V-0190,7927468.92,2,11,False,0.262,none
B-001732,T-00440,V-0451,1817601.09,4,15,True,0.02,none
B-001733,T-00440,V-0482,1866407.01,6,12,False,0.128,none
B-001734,T-00440,V-0183,1807900.5,10,14,False,0.011,none
B-001735,T-00440,V-0227,2075673.35,1,10,False,0.008,none
B-001736,T-00440,V-0476,1843347.23,8,12,False,0.034,none
B-001737,T-00440,V-0402,2086240.96,7,13,False,0.034,none
B-001738,T-00441,V-0373,1854675.1,8,13,False,0.146,none
B-001739,T-00441,V-0197,1819441.63,10,10,False,0.055,none
B-001740,T-00441,V-0443,1807417.2,4,16,False,0.026,none
B-001741,T-00441,V-0385,1810076.45,2,9,True,0.101,none
B-001742,T-00441,V-0272,1563773.77,3,16,False,0.049,none
B-001743,T-00441,V-0024,1738706.56,4,13,False,0.12,none
B-001744,T-00442,V-0024,108219.95,4,12,False,0.098,none
B-001745,T-00442,V-0016,102694.84,4,18,False,0.07,none
B-001746,T-00442,V-0346,94313.2,2,11,False,0.127,none
B-001747,T-00442,V-0483,102673.17,1,9,True,0.021,none
B-001748,T-00443,V-0146,2718052.75,10,17,False,0.11,none
B-001749,T-00443,V-0394,2650405.55,1,15,False,0.066,none
B-001750,T-00443,V-0275,2456747.52,6,11,False,0.036,none
B-001751,T-00443,V-0314,2606693.28,4,18,True,0.096,none
B-001752,T-00443,V-0391,2411694.69,2,15,False,0.025,none
B-001753,T-00444,V-0275,3101177.5,5,8,False,0.098,none
B-001754,T-00444,V-0194,3262716.51,0,9,False,0.091,none
B-001755,T-00444,V-0350,3778243.76,6,11,False,0.124,none
B-001756,T-00444,V-0086,3397533.03,4,13,True,0.107,none
B-001757,T-00444,V-0419,3403877.05,3,8,False,0.058,none
B-001758,T-00444,V-0037,3392176.39,3,13,False,0.108,none
B-001759,T-00445,V-0136,5010694.24,5,11,True,0.132,none
B-001760,T-00445,V-0319,4935637.54,0,8,False,0.129,none
B-001761,T-00445,V-0457,5095590.04,10,9,False,0.077,none
B-001762,T-00446,V-0225,19425504.8,6,13,True,0.148,none
B-001763,T-00446,V-0242,19960541.8,4,12,False,0.038,none
B-001764,T-00446,V-0258,17827938.87,10,13,False,0.039,none
B-001765,T-00446,V-0146,21350659.81,6,8,False,0.124,none
B-001766,T-00446,V-0263,18238466.81,3,16,False,0.132,none
B-001767,T-00447,V-0308,19475026.02,1,8,False,0.096,none
B-001768,T-00447,V-0317,17959238.85,10,18,False,0.048,none
B-001769,T-00447,V-0111,18545718.69,10,17,False,0.018,none
B-001770,T-00447,V-0230,18259194.73,8,15,False,0.144,none
B-001771,T-00447,V-0360,18523792.49,8,18,True,0.038,none
B-001772,T-00448,V-0411,2213800.51,8,16,False,0.116,none
B-001773,T-00448,V-0318,2212545.05,9,8,False,0.046,none
B-001774,T-00448,V-0290,2402195.3,5,15,False,0.087,none
B-001775,T-00448,V-0296,2136142.33,2,15,False,0.016,none
B-001776,T-00448,V-0217,2318078.32,7,18,True,0.021,none
B-001777,T-00449,V-0414,1005955.71,4,10,False,0.04,none
B-001778,T-00449,V-0045,908583.49,3,16,True,0.097,none
B-001779,T-00450,V-0266,824342.75,1,10,False,0.146,none
B-001780,T-00450,V-0120,849534.7,10,18,False,0.082,none
B-001781,T-00450,V-0121,922426.26,0,14,True,0.138,none
B-001782,T-00451,V-0088,5017714.68,8,11,False,0.034,none
B-001783,T-00451,V-0264,4462514.08,1,8,False,0.037,none
B-001784,T-00451,V-0443,4500265.45,0,8,True,0.013,ai_generated_doc
B-001785,T-00452,V-0222,970032.27,8,18,True,0.09,none
B-001786,T-00452,V-0194,928303.13,8,18,False,0.072,none
B-001787,T-00452,V-0058,986703.23,6,9,False,0.002,none
B-001788,T-00452,V-0023,895447.94,1,12,False,0.028,none
B-001789,T-00452,V-0465,998064.79,6,9,False,0.043,none
B-001790,T-00453,V-0459,9131790.57,10,11,False,0.096,none
B-001791,T-00453,V-0283,8748654.18,1,17,True,0.077,none
B-001792,T-00453,V-0148,8464796.51,0,15,False,0.041,none
B-001793,T-00454,V-0328,4915256.52,5,18,False,0.119,none
B-001794,T-00454,V-0070,5358034.4,0,8,False,0.03,none
B-001795,T-00454,V-0099,5574257.03,0,15,False,0.125,none
B-001796,T-00454,V-0161,4992932.96,6,10,False,0.001,none
B-001797,T-00454,V-0158,5334227.27,4,13,True,0.143,none
B-001798,T-00454,V-0209,4541364.61,9,14,False,0.066,none
B-001799,T-00455,V-0462,33250384.13,6,14,True,0.081,price_inflation
B-001800,T-00455,V-0352,22783958.05,6,13,False,0.09,none
B-001801,T-00456,V-0360,2782193.53,0,15,True,0.162,price_inflation
B-001802,T-00456,V-0430,1683026.08,4,17,False,0.141,none
B-001803,T-00457,V-0188,1446973.76,6,14,True,0.082,none
B-001804,T-00457,V-0395,1496779.92,4,16,False,0.021,none
B-001805,T-00458,V-0289,25027115.22,0,16,False,0.035,none
B-001806,T-00458,V-0318,24984511.81,6,16,False,0.083,none
B-001807,T-00458,V-0207,25411335.71,10,17,False,0.018,none
B-001808,T-00458,V-0081,26936077.89,8,18,True,0.099,none
B-001809,T-00458,V-0198,26174444.41,7,17,False,0.011,none
B-001810,T-00458,V-0310,22916957.54,0,13,False,0.12,none
B-001811,T-00459,V-0232,1633316.85,6,8,False,0.104,none
B-001812,T-00459,V-0432,1803300.2,3,10,False,0.003,none
B-001813,T-00459,V-0039,1922835.08,1,10,False,0.065,none
B-001814,T-00459,V-0291,1562935.09,5,15,True,0.127,none
B-001815,T-00460,V-0286,480618.71,1,16,False,0.128,none
B-001816,T-00460,V-0425,479830.38,9,13,False,0.14,none
B-001817,T-00460,V-0446,536748.13,1,15,True,0.054,none
B-001818,T-00460,V-0095,484028.82,8,13,False,0.146,none
B-001819,T-00460,V-0194,506860.63,1,15,False,0.073,none
B-001820,T-00460,V-0007,499674.3,4,9,False,0.101,none
B-001821,T-00461,V-0197,382601.8,8,10,True,0.056,ai_generated_doc
B-001822,T-00461,V-0308,413066.38,6,10,False,0.087,none
B-001823,T-00461,V-0094,387389.11,2,17,False,0.189,none
B-001824,T-00461,V-0401,396745.51,1,15,False,0.011,none
B-001825,T-00462,V-0369,1273665.22,1,16,False,0.052,none
B-001826,T-00462,V-0374,1527658.19,4,13,True,0.073,none
B-001827,T-00462,V-0187,1479220.45,0,13,False,0.065,none
B-001828,T-00462,V-0136,1504882.15,8,10,False,0.0,none
B-001829,T-00463,V-0432,4948110.5,0,17,False,0.003,none
B-001830,T-00463,V-0445,3503929.6,0,9,True,0.095,none
B-001831,T-00463,V-0187,4419119.14,3,13,False,0.062,none
B-001832,T-00464,V-0087,2977395.84,2,16,False,0.024,none
B-001833,T-00464,V-0108,3081878.04,8,17,False,0.049,none
B-001834,T-00464,V-0423,3021374.56,4,8,False,0.009,none
B-001835,T-00464,V-0069,2952530.52,7,16,True,0.098,none
B-001836,T-00464,V-0142,2926064.14,8,10,False,0.024,none
B-001837,T-00465,V-0123,1477175.49,8,13,False,0.001,none
B-001838,T-00465,V-0046,1316676.2,1,8,False,0.118,none
B-001839,T-00465,V-0069,1513771.66,8,18,False,0.105,none
B-001840,T-00465,V-0214,1412364.77,0,9,True,0.017,none
B-001841,T-00465,V-0037,1350320.3,5,8,False,0.092,none
B-001842,T-00466,V-0417,1273810.72,5,10,True,0.064,none
B-001843,T-00466,V-0336,1407907.51,0,13,False,0.034,none
B-001844,T-00467,V-0027,5297762.35,0,15,True,0.011,none
B-001845,T-00467,V-0420,5591295.48,6,17,False,0.047,none
B-001846,T-00467,V-0291,5233517.53,0,8,False,0.144,none
B-001847,T-00467,V-0069,5722486.62,4,18,False,0.013,none
B-001848,T-00467,V-0102,5698704.78,8,17,False,0.118,none
B-001849,T-00468,V-0357,3053910.02,9,16,False,0.07,none
B-001850,T-00468,V-0150,2720042.91,9,16,True,0.086,none
B-001851,T-00468,V-0116,2859288.37,6,13,False,0.02,none
B-001852,T-00468,V-0415,2765175.69,4,12,False,0.143,none
B-001853,T-00469,V-0428,835032.68,2,15,False,0.03,none
B-001854,T-00469,V-0375,741374.21,4,16,False,0.012,none
B-001855,T-00469,V-0045,809424.3,1,8,False,0.039,none
B-001856,T-00469,V-0491,765739.92,0,10,False,0.053,none
B-001857,T-00469,V-0319,771806.96,8,18,True,0.092,none
B-001858,T-00470,V-0035,3297753.14,3,13,False,0.066,none
B-001859,T-00470,V-0239,3329334.25,8,11,True,0.051,none
B-001860,T-00470,V-0456,3256826.14,2,14,False,0.079,none
B-001861,T-00471,V-0279,312869.12,7,11,False,0.088,none
B-001862,T-00471,V-0222,338137.63,3,12,False,0.134,none
B-001863,T-00471,V-0019,327153.48,8,16,False,0.029,none
B-001864,T-00471,V-0381,324998.14,4,10,True,0.048,none
B-001865,T-00472,V-0207,2674725.08,5,13,True,0.008,none
B-001866,T-00472,V-0468,2603167.34,7,12,False,0.106,none
B-001867,T-00472,V-0070,2907504.05,6,13,False,0.067,none
B-001868,T-00472,V-0276,2894427.72,5,13,False,0.012,none
B-001869,T-00473,V-0105,1461969.66,0,17,False,0.005,none
B-001870,T-00473,V-0289,1294598.54,5,13,False,0.016,none
B-001871,T-00473,V-0093,1324776.5,7,18,True,0.105,none
B-001872,T-00474,V-0052,260516.03,7,16,True,0.141,none
B-001873,T-00474,V-0455,282134.65,1,17,False,0.148,none
B-001874,T-00474,V-0119,306215.51,0,10,False,0.049,none
B-001875,T-00474,V-0051,280851.34,4,15,False,0.102,none
B-001876,T-00474,V-0486,300042.21,0,18,False,0.105,none
B-001877,T-00474,V-0042,285636.03,2,18,False,0.004,none
B-001878,T-00475,V-0470,1603133.22,1,18,False,0.027,none
B-001879,T-00475,V-0119,1464268.69,0,9,False,0.1,none
B-001880,T-00475,V-0161,1580597.12,2,15,True,0.135,none
B-001881,T-00475,V-0418,1290333.35,9,13,False,0.131,none
B-001882,T-00476,V-0080,1395734.11,10,9,True,0.0,bid_suppression
B-001883,T-00477,V-0172,2704843.08,5,18,True,0.206,price_inflation
B-001884,T-00477,V-0109,1791801.66,7,18,False,0.267,none
B-001885,T-00478,V-0144,33172151.33,7,11,True,0.127,none
B-001886,T-00478,V-0022,30266373.15,7,17,False,0.083,none
B-001887,T-00478,V-0489,35975902.77,5,17,False,0.101,none
B-001888,T-00478,V-0427,35113199.11,10,8,False,0.137,none
B-001889,T-00478,V-0252,34487717.47,10,9,False,0.007,none
B-001890,T-00479,V-0490,932644.27,0,11,False,0.104,none
B-001891,T-00479,V-0346,805989.29,9,9,False,0.0,none
B-001892,T-00479,V-0318,944251.61,5,10,True,0.141,none
B-001893,T-00479,V-0110,902450.49,3,14,False,0.007,none
B-001894,T-00480,V-0032,4000697.34,3,18,True,0.051,none
B-001895,T-00480,V-0036,4334819.15,9,17,False,0.134,none
B-001896,T-00480,V-0277,3788917.92,8,13,False,0.052,none
B-001897,T-00480,V-0153,3857530.6,3,13,False,0.103,none
B-001898,T-00481,V-0185,1096391.02,0,8,True,0.061,none
B-001899,T-00481,V-0198,1101826.66,7,17,False,0.141,none
B-001900,T-00482,V-0076,3459326.08,0,8,False,0.921,bid_rigging
B-001901,T-00482,V-0166,3375474.51,1,9,False,0.856,bid_rigging
B-001902,T-00482,V-0355,3365992.99,0,9,False,0.915,bid_rigging
B-001903,T-00482,V-0382,2889267.1,0,8,True,0.936,bid_rigging
B-001904,T-00483,V-0157,5051647.83,3,8,False,0.0,none
B-001905,T-00483,V-0297,5789371.19,7,15,False,0.057,none
B-001906,T-00483,V-0357,5309795.67,2,13,True,0.049,none
B-001907,T-00483,V-0493,5507640.04,3,10,False,0.095,none
B-001908,T-00484,V-0252,386422.45,5,12,False,0.02,none
B-001909,T-00484,V-0108,356407.79,6,10,True,0.043,none
B-001910,T-00485,V-0094,719300.0,10,17,False,0.105,none
B-001911,T-00485,V-0298,626617.54,2,11,True,0.118,none
B-001912,T-00485,V-0031,704915.83,4,13,False,0.128,none
B-001913,T-00485,V-0321,649718.59,1,8,False,0.111,none
B-001914,T-00486,V-0076,7106637.98,0,8,False,0.933,bid_rigging
B-001915,T-00486,V-0166,8027121.32,1,9,False,0.882,bid_rigging
B-001916,T-00486,V-0355,7212608.25,0,8,False,0.9,bid_rigging
B-001917,T-00486,V-0382,6611527.09,0,8,True,0.887,bid_rigging
B-001918,T-00487,V-0171,1831936.06,7,13,False,0.129,none
B-001919,T-00487,V-0386,1726274.52,2,9,False,0.026,none
B-001920,T-00487,V-0448,1647158.59,9,14,False,0.047,none
B-001921,T-00487,V-0288,1760876.94,6,8,False,0.035,none
B-001922,T-00487,V-0284,1553659.27,3,14,True,0.101,none
B-001923,T-00488,V-0452,1105810.49,7,13,True,0.053,none
B-001924,T-00488,V-0355,1083728.59,2,9,False,0.038,none
B-001925,T-00489,V-0355,1226911.64,0,15,True,0.017,none
B-001926,T-00489,V-0305,1299982.28,5,10,False,0.034,none
B-001927,T-00490,V-0092,940292.28,2,9,False,0.097,none
B-001928,T-00490,V-0096,916309.97,9,18,True,0.026,none
B-001929,T-00491,V-0402,1210886.72,0,18,False,0.055,none
B-001930,T-00491,V-0063,1266934.3,1,14,False,0.016,none
B-001931,T-00491,V-0267,1334475.98,1,16,False,0.065,none
B-001932,T-00491,V-0293,1351905.62,8,13,False,0.05,none
B-001933,T-00491,V-0465,1253208.99,8,9,False,0.11,none
B-001934,T-00491,V-0250,1538905.7,5,17,True,0.112,none
B-001935,T-00492,V-0085,4498921.0,8,8,False,0.106,none
B-001936,T-00492,V-0360,4272707.47,5,11,False,0.072,none
B-001937,T-00492,V-0353,4141552.73,9,11,False,0.01,none
B-001938,T-00492,V-0048,4071223.56,6,17,False,0.141,none
B-001939,T-00492,V-0195,3888201.87,8,17,True,0.072,none
B-001940,T-00493,V-0141,752937.05,10,9,True,0.149,none
B-001941,T-00493,V-0169,761043.37,2,10,False,0.108,none
B-001942,T-00493,V-0492,693614.5,7,10,False,0.0,none
B-001943,T-00493,V-0451,764479.94,2,16,False,0.032,none
B-001944,T-00493,V-0159,742471.41,4,16,False,0.019,none
B-001945,T-00493,V-0443,663664.25,3,10,False,0.099,none
B-001946,T-00494,V-0045,2434658.95,8,9,False,0.013,none
B-001947,T-00494,V-0142,2518334.66,5,17,True,0.12,ai_generated_doc
B-001948,T-00494,V-0249,2250328.26,0,18,False,0.025,none
B-001949,T-00494,V-0335,2398872.33,0,10,False,0.007,none
B-001950,T-00495,V-0141,2248791.86,3,10,True,0.02,none
B-001951,T-00495,V-0479,2312356.09,7,15,False,0.054,none
B-001952,T-00496,V-0124,4011331.26,0,10,True,0.076,none
B-001953,T-00496,V-0190,3723548.59,6,13,False,0.133,none
B-001954,T-00497,V-0100,1367577.41,9,11,False,0.14,none
B-001955,T-00497,V-0001,1530061.05,7,15,False,0.069,none
B-001956,T-00497,V-0349,1348682.36,6,17,True,0.014,none
B-001957,T-00497,V-0422,1583284.04,8,11,False,0.02,none
B-001958,T-00497,V-0029,1444680.06,1,18,False,0.003,none
B-001959,T-00498,V-0212,3879012.69,6,17,True,0.008,ai_generated_doc
B-001960,T-00498,V-0349,4149975.16,8,11,False,0.024,none
B-001961,T-00499,V-0126,2530759.6,1,17,False,0.058,none
B-001962,T-00499,V-0431,2747511.95,2,10,False,0.085,none
B-001963,T-00499,V-0494,2348503.8,3,9,True,0.063,none
B-001964,T-00499,V-0379,2331713.35,0,16,False,0.008,none
B-001965,T-00500,V-0496,820688.44,7,8,False,0.057,none
B-001966,T-00500,V-0430,903454.91,6,10,False,0.013,none
B-001967,T-00500,V-0213,772939.06,8,14,False,0.054,none
B-001968,T-00500,V-0464,705948.88,0,12,True,0.087,none
B-001969,T-00501,V-0153,663911.67,6,11,False,0.103,none
B-001970,T-00501,V-0335,704973.4,9,11,False,0.108,none
B-001971,T-00501,V-0018,731525.8,9,14,False,0.052,none
B-001972,T-00501,V-0225,663420.25,4,18,True,0.091,none
B-001973,T-00502,V-0066,2504008.89,2,14,False,0.132,none
B-001974,T-00502,V-0433,2745136.89,1,9,True,0.044,none
B-001975,T-00502,V-0086,2279365.39,2,12,False,0.032,none
B-001976,T-00503,V-0470,37154437.27,10,16,False,0.104,none
B-001977,T-00503,V-0424,38475863.15,4,18,True,0.023,none
B-001978,T-00503,V-0378,39066555.5,10,16,False,0.128,none
B-001979,T-00504,V-0273,3052658.57,9,18,False,0.093,none
B-001980,T-00504,V-0376,3155488.11,9,14,True,0.022,none
B-001981,T-00505,V-0464,3711364.25,4,11,False,0.03,none
B-001982,T-00505,V-0420,4190411.16,5,11,False,0.133,none
B-001983,T-00505,V-0364,4481428.01,4,15,False,0.146,none
B-001984,T-00505,V-0043,4105588.01,2,13,True,0.1,none
B-001985,T-00506,V-0115,35125656.26,0,11,True,0.012,none
B-001986,T-00506,V-0125,35940263.14,5,18,False,0.079,none
B-001987,T-00506,V-0133,34282393.11,6,8,False,0.056,none
B-001988,T-00507,V-0442,12828225.26,9,18,False,0.04,none
B-001989,T-00507,V-0239,11964841.93,5,15,False,0.06,none
B-001990,T-00507,V-0398,12540931.43,4,18,False,0.05,none
B-001991,T-00507,V-0372,13163273.02,3,13,True,0.145,none
B-001992,T-00508,V-0241,7255751.94,9,16,False,0.057,none
B-001993,T-00508,V-0438,6935091.11,1,14,False,0.031,none
B-001994,T-00508,V-0138,7284752.9,4,10,False,0.012,none
B-001995,T-00508,V-0201,7496251.3,5,12,False,0.055,none
B-001996,T-00508,V-0197,6303947.06,8,8,False,0.086,none
B-001997,T-00508,V-0476,7687941.24,9,12,True,0.076,none
B-001998,T-00509,V-0389,31740931.49,5,13,True,0.086,none
B-001999,T-00509,V-0204,33221511.74,6,12,False,0.127,none
B-002000,T-00509,V-0305,34721552.64,2,9,False,0.128,none
B-002001,T-00510,V-0445,10282937.67,1,12,False,0.027,none
B-002002,T-00510,V-0141,10728161.64,1,12,False,0.008,none
B-002003,T-00510,V-0069,11011130.67,10,12,False,0.098,none
B-002004,T-00510,V-0122,10678200.78,9,11,False,0.037,none
B-002005,T-00510,V-0188,12371534.89,2,14,True,0.122,none
B-002006,T-00511,V-0453,78335.34,7,17,True,0.062,none
B-002007,T-00511,V-0158,79827.86,10,15,False,0.034,none
B-002008,T-00511,V-0109,83593.21,10,8,False,0.004,none
B-002009,T-00511,V-0367,76624.05,10,18,False,0.11,none
B-002010,T-00512,V-0420,1334779.1,1,13,True,0.109,none
