payment_id,contract_id,invoice_number,invoice_amount,duplicate_invoice_flag,intermediary_vendor_id,fraud_tag
P-002173,C-00842,INV-C-00842-1,249569.38,False,,none
P-002174,C-00842,INV-C-00842-2,249569.38,False,,none
P-002175,C-00842,INV-C-00842-3,249569.38,False,,none
P-002176,C-00843,INV-C-00843-0,3962134.26,False,,bid_rigging
P-002177,C-00844,INV-C-00844-0,51534.2,False,,ai_generated_doc
P-002178,C-00844,INV-C-00844-1,51534.2,False,,ai_generated_doc
P-002179,C-00844,INV-C-00844-2,51534.2,False,,ai_generated_doc
P-002180,C-00845,INV-C-00845-0,415995.77,False,,shell_company
P-002181,C-00845,INV-C-00845-1,415995.77,False,,shell_company
P-002182,C-00845,INV-C-00845-2,415995.77,False,,shell_company
P-002183,C-00846,INV-C-00846-0,1836405.49,False,,none
P-002184,C-00846,INV-C-00846-1,1836405.49,False,,none
P-002185,C-00846,INV-C-00846-2,1836405.49,False,,none
P-002186,C-00846,INV-C-00846-3,1836405.49,False,,none
P-002187,C-00847,INV-C-00847-0,760856.01,False,,none
P-002188,C-00847,INV-C-00847-1,760856.01,False,,none
P-002189,C-00848,INV-C-00848-0,166582.06,False,,none
P-002190,C-00848,INV-C-00848-1,166582.06,False,,none
P-002191,C-00848,INV-C-00848-2,166582.06,False,,none
P-002192,C-00849,INV-C-00849-0,1430009.09,False,,none
P-002193,C-00849,INV-C-00849-1,1430009.09,False,,none
P-002194,C-00850,INV-C-00850-0,2380547.07,False,,none
P-002195,C-00851,INV-C-00851-0,1621951.74,False,,none
P-002196,C-00851,INV-C-00851-1,1621951.74,False,,none
P-002197,C-00851,INV-C-00851-2,1621951.74,False,,none
P-002198,C-00852,INV-C-00852-0,1074451.99,False,,none
P-002199,C-00852,INV-C-00852-1,1074451.99,False,,none
P-002200,C-00852,INV-C-00852-2,1074451.99,False,,none
P-002201,C-00853,INV-C-00853-0,5232809.08,False,,none
P-002202,C-00853,INV-C-00853-1,5232809.08,False,,none
P-002203,C-00853,INV-C-00853-2,5232809.08,False,,none
P-002204,C-00853,INV-C-00853-3,5232809.08,False,,none
P-002205,C-00854,INV-C-00854-0,1349177.32,False,,ai_generated_doc
P-002206,C-00854,INV-C-00854-1,1349177.32,False,,ai_generated_doc
P-002207,C-00854,INV-C-00854-2,1349177.32,False,,ai_generated_doc
P-002208,C-00854,INV-C-00854-3,1349177.32,False,,ai_generated_doc
P-002209,C-00855,INV-C-00855-0,486533.92,False,,none
P-002210,C-00855,INV-C-00855-1,486533.92,False,,none
P-002211,C-00855,INV-C-00855-2,486533.92,False,,none
P-002212,C-00856,INV-C-00856-0,1999456.54,False,,none
P-002213,C-00856,INV-C-00856-1,1999456.54,False,,none
P-002214,C-00857,INV-C-00857-0,808531.09,False,,none
P-002215,C-00857,INV-C-00857-1,808531.09,False,,none
P-002216,C-00858,INV-C-00858-0,9368401.45,False,,none
P-002217,C-00858,INV-C-00858-1,9368401.45,False,,none
P-002218,C-00858,INV-C-00858-2,9368401.45,False,,none
P-002219,C-00859,INV-C-00859-0,4633560.32,False,,price_inflation
P-002220,C-00860,INV-C-00860-0,2321468.72,False,,price_inflation
P-002221,C-00860,INV-C-00860-1,2321468.72,False,,price_inflation
P-002222,C-00861,INV-C-00861-0,194967.88,False,,none
P-002223,C-00861,INV-C-00861-1,194967.88,False,,none
P-002224,C-00861,INV-C-00861-2,194967.88,False,,none
P-002225,C-00861,INV-C-00861-3,194967.88,False,,none
P-002226,C-00862,INV-C-00862-0,1308981.8,False,,ai_generated_doc
P-002227,C-00863,INV-C-00863-0,388927.55,False,,none
P-002228,C-00863,INV-C-00863-1,388927.55,False,,none
P-002229,C-00863,INV-C-00863-2,388927.55,False,,none
P-002230,C-00863,INV-C-00863-3,388927.55,False,,none
P-002231,C-00864,INV-C-00864-0,465977.65,False,,none
P-002232,C-00864,INV-C-00864-1,465977.65,False,,none
P-002233,C-00864,INV-C-00864-2,465977.65,False,,none
P-002234,C-00865,INV-C-00865-0,199199.37,False,,none
P-002235,C-00865,INV-C-00865-1,199199.37,False,,none
P-002236,C-00865,INV-C-00865-2,199199.37,False,,none
P-002237,C-00865,INV-C-00865-3,199199.37,False,,none
P-002238,C-00866,INV-C-00866-0,773354.52,False,,conflict_of_interest
P-002239,C-00866,INV-C-00866-1,773354.52,False,,conflict_of_interest
P-002240,C-00866,INV-C-00866-2,773354.52,False,,conflict_of_interest
P-002241,C-00866,INV-C-00866-3,773354.52,False,,conflict_of_interest
P-002242,C-00867,INV-C-00867-0,1550138.35,False,,none
P-002243,C-00867,INV-C-00867-1,1550138.35,False,,none
P-002244,C-00867,INV-C-00867-2,1550138.35,False,,none
P-002245,C-00867,INV-C-00867-3,1550138.35,False,,none
P-002246,C-00868,INV-C-00868-0,14363828.93,False,,none
P-002247,C-00869,INV-C-00869-0,266632.54,False,,price_inflation
P-002248,C-00870,INV-C-00870-0,829787.53,False,,none
P-002249,C-00870,INV-C-00870-1,829787.53,False,,none
P-002250,C-00871,INV-C-00871-0,2067334.75,False,,none
P-002251,C-00871,INV-C-00871-1,2067334.75,False,,none
P-002252,C-00872,INV-C-00872-0,1410480.8,False,,none
P-002253,C-00872,INV-C-00872-1,1410480.8,False,,none
P-002254,C-00873,INV-C-00873-0,1096785.59,False,,none
P-002255,C-00873,INV-C-00873-1,1096785.59,False,,none
P-002256,C-00874,INV-C-00874-0,52927.62,False,,conflict_of_interest
P-002257,C-00874,INV-C-00874-1,52927.62,False,,conflict_of_interest
P-002258,C-00875,INV-C-00875-0,51067.08,False,,none
P-002259,C-00875,INV-C-00875-1,51067.08,False,,none
P-002260,C-00875,INV-C-00875-2,51067.08,False,,none
P-002261,C-00876,INV-C-00876-0,4330693.81,False,,none
P-002262,C-00876,INV-C-00876-1,4330693.81,False,,none
P-002263,C-00876,INV-C-00876-2,4330693.81,False,,none
P-002264,C-00876,INV-C-00876-3,4330693.81,False,,none
P-002265,C-00877,INV-C-00877-0,1866197.48,False,,none
P-002266,C-00877,INV-C-00877-1,1866197.48,False,,none
P-002267,C-00877,INV-C-00877-2,1866197.48,False,,none
P-002268,C-00877,INV-C-00877-3,1866197.48,False,,none
P-002269,C-00878,INV-C-00878-0,11549121.54,False,,shell_company
P-002270,C-00878,INV-C-00878-1,11549121.54,False,,shell_company
P-002271,C-00879,INV-C-00879-0,17747858.07,False,,price_inflation
P-002272,C-00879,INV-C-00879-1,17747858.07,False,,price_inflation
P-002273,C-00880,INV-C-00880-0,1231984.68,False,,none
P-002274,C-00881,INV-C-00881-0,697268.6,False,,none
P-002275,C-00881,INV-C-00881-1,697268.6,False,,none
P-002276,C-00882,INV-C-00882-0,234490.71,False,,none
P-002277,C-00882,INV-C-00882-1,234490.71,False,,none
P-002278,C-00882,INV-C-00882-2,234490.71,False,,none
P-002279,C-00882,INV-C-00882-3,234490.71,False,,none
P-002280,C-00883,INV-C-00883-0,560724.95,False,,price_inflation
P-002281,C-00883,INV-C-00883-1,560724.95,False,,price_inflation
P-002282,C-00884,INV-C-00884-0,668904.23,False,,none
P-002283,C-00884,INV-C-00884-1,668904.23,False,,none
P-002284,C-00885,INV-C-00885-0,973592.45,False,,none
P-002285,C-00885,INV-C-00885-1,973592.45,False,,none
P-002286,C-00885,INV-C-00885-2,973592.45,False,,none
P-002287,C-00885,INV-C-00885-3,973592.45,False,,none
P-002288,C-00886,INV-C-00886-0,172606.84,False,,none
P-002289,C-00886,INV-C-00886-1,172606.84,False,,none
P-002290,C-00886,INV-C-00886-2,172606.84,False,,none
P-002291,C-00887,INV-C-00887-0,6136340.11,False,,none
P-002292,C-00888,INV-C-00888-0,510347.39,False,,none
P-002293,C-00888,INV-C-00888-1,510347.39,False,,none
P-002294,C-00888,INV-C-00888-2,510347.39,False,,none
P-002295,C-00888,INV-C-00888-3,510347.39,False,,none
P-002296,C-00889,INV-C-00889-0,2665163.0,False,,none
P-002297,C-00890,INV-C-00890-0,1438787.2,False,,none
P-002298,C-00890,INV-C-00890-1,1438787.2,False,,none
P-002299,C-00891,INV-C-00891-0,2161992.62,False,,bid_suppression
P-002300,C-00891,INV-C-00891-1,2161992.62,False,,bid_suppression
P-002301,C-00891,INV-C-00891-2,2161992.62,False,,bid_suppression
P-002302,C-00891,INV-C-00891-3,2161992.62,False,,bid_suppression
P-002303,C-00892,INV-C-00892-0,342905.29,False,,none
P-002304,C-00892,INV-C-00892-1,342905.29,False,,none
P-002305,C-00892,INV-C-00892-2,342905.29,False,,none
P-002306,C-00892,INV-C-00892-3,342905.29,False,,none
P-002307,C-00893,INV-C-00893-0,1298421.06,False,,none
P-002308,C-00893,INV-C-00893-1,1298421.06,False,,none
P-002309,C-00893,INV-C-00893-2,1298421.06,False,,none
P-002310,C-00894,INV-C-00894-0,869523.82,False,,none
P-002311,C-00894,INV-C-00894-1,869523.82,False,,none
P-002312,C-00894,INV-C-00894-2,869523.82,False,,none
P-002313,C-00895,INV-C-00895-0,958260.38,False,,none
P-002314,C-00895,INV-C-00895-1,958260.38,False,,none
P-002315,C-00895,INV-C-00895-2,958260.38,False,,none
P-002316,C-00895,INV-C-00895-3,958260.38,False,,none
P-002317,C-00896,INV-C-00896-0,1560276.25,False,,none
P-002318,C-00896,INV-C-00896-1,1560276.25,False,,none
P-002319,C-00897,INV-C-00897-0,6861353.16,False,,price_inflation
P-002320,C-00898,INV-C-00898-0,355584.39,False,,none
P-002321,C-00898,INV-C-00898-1,355584.39,False,,none
P-002322,C-00898,INV-C-00898-2,355584.39,False,,none
P-002323,C-00899,INV-C-00899-0,1732544.68,False,,none
P-002324,C-00899,INV-C-00899-1,1732544.68,False,,none
P-002325,C-00899,INV-C-00899-2,1732544.68,False,,none
P-002326,C-00900,INV-C-00900-0,6657512.5,False,,none
P-002327,C-00900,INV-C-00900-1,6657512.5,False,,none
P-002328,C-00900,INV-C-00900-2,6657512.5,False,,none
P-002329,C-00901,INV-C-00901-0,779865.2,False,,conflict_of_interest
P-002330,C-00901,INV-C-00901-1,779865.2,False,,conflict_of_interest
P-002331,C-00901,INV-C-00901-2,779865.2,False,,conflict_of_interest
P-002332,C-00901,INV-C-00901-3,779865.2,False,,conflict_of_interest
P-002333,C-00902,INV-C-00902-0,4368524.37,False,,none
P-002334,C-00902,INV-C-00902-1,4368524.37,False,,none
P-002335,C-00902,INV-C-00902-2,4368524.37,False,,none
P-002336,C-00903,INV-C-00903-0,1299669.86,False,,none
P-002337,C-00903,INV-C-00903-1,1299669.86,False,,none
P-002338,C-00903,INV-C-00903-2,1299669.86,False,,none
P-002339,C-00903,INV-C-00903-3,1299669.86,False,,none
P-002340,C-00904,INV-C-00904-0,61272.13,False,,none
P-002341,C-00904,INV-C-00904-1,61272.13,False,,none
P-002342,C-00904,INV-C-00904-2,61272.13,False,,none
P-002343,C-00904,INV-C-00904-3,61272.13,False,,none
P-002344,C-00905,INV-C-00905-0,1520720.74,False,,ai_generated_doc
P-002345,C-00905,INV-C-00905-1,1520720.74,False,,ai_generated_doc
P-002346,C-00905,INV-C-00905-2,1520720.74,False,,ai_generated_doc
P-002347,C-00906,INV-C-00906-0,2577167.65,False,,none
P-002348,C-00906,INV-C-00906-1,2577167.65,False,,none
P-002349,C-00906,INV-C-00906-2,2577167.65,False,,none
P-002350,C-00906,INV-C-00906-3,2577167.65,False,,none
P-002351,C-00907,INV-C-00907-0,213830.01,False,,none
P-002352,C-00907,INV-C-00907-1,213830.01,False,,none
P-002353,C-00907,INV-C-00907-2,213830.01,False,,none
P-002354,C-00907,INV-C-00907-3,213830.01,False,,none
P-002355,C-00908,INV-C-00908-0,6907932.99,False,,none
P-002356,C-00909,INV-C-00909-0,2058493.06,False,,none
P-002357,C-00910,INV-C-00910-0,619153.11,False,,none
P-002358,C-00910,INV-C-00910-1,619153.11,False,,none
P-002359,C-00910,INV-C-00910-2,619153.11,False,,none
P-002360,C-00911,INV-C-00911-0,930165.15,False,,none
P-002361,C-00911,INV-C-00911-1,930165.15,False,,none
P-002362,C-00911,INV-C-00911-2,930165.15,False,,none
P-002363,C-00912,INV-C-00912-0,945276.59,False,,none
P-002364,C-00913,INV-C-00913-0,9974090.96,False,,ai_generated_doc
P-002365,C-00913,INV-C-00913-1,9974090.96,False,,ai_generated_doc
P-002366,C-00914,INV-C-00914-0,315745.43,False,,none
P-002367,C-00914,INV-C-00914-1,315745.43,False,,none
P-002368,C-00914,INV-C-00914-2,315745.43,False,,none
P-002369,C-00914,INV-C-00914-3,315745.43,False,,none
P-002370,C-00915,INV-C-00915-0,5435686.88,False,,none
P-002371,C-00915,INV-C-00915-1,5435686.88,False,,none
P-002372,C-00915,INV-C-00915-2,5435686.88,False,,none
P-002373,C-00915,INV-C-00915-3,5435686.88,False,,none
P-002374,C-00916,INV-C-00916-0,859809.61,False,,none
P-002375,C-00916,INV-C-00916-1,859809.61,False,,none
P-002376,C-00916,INV-C-00916-2,859809.61,False,,none
P-002377,C-00916,INV-C-00916-3,859809.61,False,,none
P-002378,C-00917,INV-C-00917-0,9539359.8,False,,none
P-002379,C-00917,INV-C-00917-1,9539359.8,False,,none
P-002380,C-00917,INV-C-00917-2,9539359.8,False,,none
P-002381,C-00918,INV-C-00918-0,2267281.36,False,,none
P-002382,C-00918,INV-C-00918-1,2267281.36,False,,none
P-002383,C-00918,INV-C-00918-2,2267281.36,False,,none
P-002384,C-00919,INV-C-00919-0,12568868.64,False,,none
P-002385,C-00919,INV-C-00919-1,12568868.64,False,,none
P-002386,C-00919,INV-C-00919-2,12568868.64,False,,none
P-002387,C-00920,INV-C-00920-0,3443869.33,False,,price_inflation
P-002388,C-00920,INV-C-00920-1,3443869.33,False,,price_inflation
P-002389,C-00921,INV-C-00921-0,1017506.35,False,,none
P-002390,C-00921,INV-C-00921-1,1017506.35,False,,none
P-002391,C-00921,INV-C-00921-2,1017506.35,False,,none
P-002392,C-00921,INV-C-00921-3,1017506.35,False,,none
P-002393,C-00922,INV-C-00922-0,964896.81,False,,none
P-002394,C-00922,INV-C-00922-1,964896.81,False,,none
P-002395,C-00923,INV-C-00923-0,545405.51,False,,none
P-002396,C-00923,INV-C-00923-1,545405.51,False,,none
P-002397,C-00924,INV-C-00924-0,1138330.06,False,,none
P-002398,C-00924,INV-C-00924-1,1138330.06,False,,none
P-002399,C-00924,INV-C-00924-2,1138330.06,False,,none
P-002400,C-00924,INV-C-00924-3,1138330.06,False,,none
P-002401,C-00925,INV-C-00925-0,352590.32,False,,none
P-002402,C-00926,INV-C-00926-0,478922.7,False,,none
P-002403,C-00926,INV-C-00926-1,478922.7,False,,none
P-002404,C-00926,INV-C-00926-2,478922.7,False,,none
P-002405,C-00927,INV-C-00927-0,665551.72,False,,none
P-002406,C-00927,INV-C-00927-1,665551.72,False,,none
P-002407,C-00927,INV-C-00927-2,665551.72,False,,none
P-002408,C-00927,INV-C-00927-3,665551.72,False,,none
P-002409,C-00928,INV-C-00928-0,3347166.92,False,,none
P-002410,C-00929,INV-C-00929-0,370395.39,False,,none
P-002411,C-00929,INV-C-00929-1,370395.39,False,,none
P-002412,C-00929,INV-C-00929-2,370395.39,False,,none
P-002413,C-00930,INV-C-00930-0,973324.56,False,,none
P-002414,C-00930,INV-C-00930-1,973324.56,False,,none
P-002415,C-00930,INV-C-00930-2,973324.56,False,,none
P-002416,C-00930,INV-C-00930-3,973324.56,False,,none
P-002417,C-00931,INV-C-00931-0,916441.59,False,,none
P-002418,C-00931,INV-C-00931-1,916441.59,False,,none
P-002419,C-00931,INV-C-00931-2,916441.59,False,,none
P-002420,C-00932,INV-C-00932-0,4713495.95,False,,none
P-002421,C-00932,INV-C-00932-1,4713495.95,False,,none
P-002422,C-00933,INV-C-00933-0,5237954.45,False,,bid_rigging
P-002423,C-00933,INV-C-00933-1,5237954.45,False,,bid_rigging
P-002424,C-00933,INV-C-00933-2,5237954.45,False,,bid_rigging
P-002425,C-00934,INV-C-00934-0,685734.69,False,,none
P-002426,C-00934,INV-C-00934-1,685734.69,False,,none
P-002427,C-00934,INV-C-00934-2,685734.69,False,,none
P-002428,C-00935,INV-C-00935-0,1681580.75,False,,none
P-002429,C-00935,INV-C-00935-1,1681580.75,False,,none
P-002430,C-00936,INV-C-00936-0,5238685.54,False,,shell_company
P-002431,C-00937,INV-C-00937-0,14446060.81,False,,none
P-002432,C-00938,INV-C-00938-0,6036694.42,False,,none
P-002433,C-00938,INV-C-00938-1,6036694.42,False,,none
P-002434,C-00938,INV-C-00938-2,6036694.42,False,,none
P-002435,C-00939,INV-C-00939-0,1693391.55,False,,none
P-002436,C-00939,INV-C-00939-1,1693391.55,False,,none
P-002437,C-00940,INV-C-00940-0,989011.44,False,,none
P-002438,C-00941,INV-C-00941-0,931275.26,False,,none
P-002439,C-00941,INV-C-00941-1,931275.26,False,,none
P-002440,C-00941,INV-C-00941-2,931275.26,False,,none
P-002441,C-00941,INV-C-00941-3,931275.26,False,,none
P-002442,C-00942,INV-C-00942-0,933452.88,False,,none
P-002443,C-00942,INV-C-00942-1,933452.88,False,,none
P-002444,C-00942,INV-C-00942-2,933452.88,False,,none
P-002445,C-00942,INV-C-00942-3,933452.88,False,,none
P-002446,C-00943,INV-C-00943-0,899262.53,False,,none
P-002447,C-00943,INV-C-00943-1,899262.53,False,,none
P-002448,C-00943,INV-C-00943-2,899262.53,False,,none
P-002449,C-00944,INV-C-00944-0,456673.98,False,,ai_generated_doc
P-002450,C-00944,INV-C-00944-1,456673.98,False,,ai_generated_doc
P-002451,C-00944,INV-C-00944-2,456673.98,False,,ai_generated_doc
P-002452,C-00944,INV-C-00944-3,456673.98,False,,ai_generated_doc
P-002453,C-00945,INV-C-00945-0,2545487.16,False,,shell_company
P-002454,C-00946,INV-C-00946-0,1583390.25,False,,shell_company
P-002455,C-00946,INV-C-00946-1,1583390.25,False,,shell_company
P-002456,C-00946,INV-C-00946-2,1583390.25,False,,shell_company
P-002457,C-00947,INV-C-00947-0,1180660.84,False,,bid_suppression
P-002458,C-00947,INV-C-00947-1,1180660.84,False,,bid_suppression
P-002459,C-00948,INV-C-00948-0,2674312.42,False,,bid_rigging
P-002460,C-00949,INV-C-00949-0,2365512.93,False,,none
P-002461,C-00949,INV-C-00949-1,2365512.93,False,,none
P-002462,C-00950,INV-C-00950-0,9932505.96,False,,none
P-002463,C-00950,INV-C-00950-1,9932505.96,False,,none
P-002464,C-00950,INV-C-00950-2,9932505.96,False,,none
P-002465,C-00951,INV-C-00951-0,253502.53,False,,none
P-002466,C-00952,INV-C-00952-0,2871704.41,False,,none
P-002467,C-00953,INV-C-00953-0,2315635.63,False,,none
P-002468,C-00953,INV-C-00953-1,2315635.63,False,,none
P-002469,C-00953,INV-C-00953-2,2315635.63,False,,none
P-002470,C-00954,INV-C-00954-0,961906.02,False,,none
P-002471,C-00955,INV-C-00955-0,440998.08,False,,none
P-002472,C-00955,INV-C-00955-1,440998.08,False,,none
P-002473,C-00955,INV-C-00955-2,440998.08,False,,none
P-002474,C-00956,INV-C-00956-0,970191.05,False,,none
P-002475,C-00956,INV-C-00956-1,970191.05,False,,none
P-002476,C-00956,INV-C-00956-2,970191.05,False,,none
P-002477,C-00956,INV-C-00956-3,970191.05,False,,none
P-002478,C-00957,INV-C-00957-0,330829.77,False,,none
P-002479,C-00957,INV-C-00957-1,330829.77,False,,none
P-002480,C-00957,INV-C-00957-2,330829.77,False,,none
P-002481,C-00958,INV-C-00958-0,5019213.08,False,,none
P-002482,C-00959,INV-C-00959-0,6541250.79,False,,none
P-002483,C-00959,INV-C-00959-1,6541250.79,False,,none
P-002484,C-00960,INV-C-00960-0,664227.09,False,,none
P-002485,C-00960,INV-C-00960-1,664227.09,False,,none
P-002486,C-00961,INV-C-00961-0,436134.97,False,,none
P-002487,C-00961,INV-C-00961-1,436134.97,False,,none
P-002488,C-00961,INV-C-00961-2,436134.97,False,,none
P-002489,C-00962,INV-C-00962-0,645626.22,False,,none
P-002490,C-00962,INV-C-00962-1,645626.22,False,,none
P-002491,C-00962,INV-C-00962-2,645626.22,False,,none
P-002492,C-00963,INV-C-00963-0,2134572.33,False,,none
P-002493,C-00964,INV-C-00964-0,1794782.95,False,,bid_rigging
P-002494,C-00965,INV-C-00965-0,1559860.72,False,,none
P-002495,C-00965,INV-C-00965-1,1559860.72,False,,none
P-002496,C-00965,INV-C-00965-2,1559860.72,False,,none
P-002497,C-00966,INV-C-00966-0,596250.45,False,,conflict_of_interest
P-002498,C-00966,INV-C-00966-1,596250.45,False,,conflict_of_interest
P-002499,C-00967,INV-C-00967-0,304501.49,False,,shell_company
P-002500,C-00967,INV-C-00967-1,304501.49,False,,shell_company
P-002501,C-00968,INV-C-00968-0,1909542.28,False,,none
P-002502,C-00968,INV-C-00968-1,1909542.28,False,,none
P-002503,C-00969,INV-C-00969-0,2846399.11,False,,none
P-002504,C-00969,INV-C-00969-1,2846399.11,False,,none
P-002505,C-00969,INV-C-00969-2,2846399.11,False,,none
P-002506,C-00969,INV-C-00969-3,2846399.11,False,,none
P-002507,C-00970,INV-C-00970-0,688683.36,False,,none
P-002508,C-00970,INV-C-00970-1,688683.36,False,,none
P-002509,C-00970,INV-C-00970-2,688683.36,False,,none
P-002510,C-00970,INV-C-00970-3,688683.36,False,,none
P-002511,C-00971,INV-C-00971-0,2222184.46,False,,ai_generated_doc
P-002512,C-00971,INV-C-00971-1,2222184.46,False,,ai_generated_doc
P-002513,C-00971,INV-C-00971-2,2222184.46,False,,ai_generated_doc
P-002514,C-00971,INV-C-00971-3,2222184.46,False,,ai_generated_doc
P-002515,C-00972,INV-C-00972-0,635196.61,False,,bid_rigging
P-002516,C-00972,INV-C-00972-1,635196.61,False,,bid_rigging
P-002517,C-00973,INV-C-00973-0,129622.6,False,,bid_rigging
P-002518,C-00973,INV-C-00973-1,129622.6,False,,bid_rigging
P-002519,C-00974,INV-C-00974-0,10221980.21,False,,none
P-002520,C-00974,INV-C-00974-1,10221980.21,False,,none
P-002521,C-00974,INV-C-00974-2,10221980.21,False,,none
P-002522,C-00974,INV-C-00974-3,10221980.21,False,,none
P-002523,C-00975,INV-C-00975-0,18082894.84,False,,none
P-002524,C-00976,INV-C-00976-0,667901.58,False,,none
P-002525,C-00976,INV-C-00976-1,667901.58,False,,none
P-002526,C-00976,INV-C-00976-2,667901.58,False,,none
P-002527,C-00977,INV-C-00977-0,303755.29,False,,none
P-002528,C-00977,INV-C-00977-1,303755.29,False,,none
P-002529,C-00978,INV-C-00978-0,804250.13,False,,none
P-002530,C-00978,INV-C-00978-1,804250.13,False,,none
P-002531,C-00979,INV-C-00979-0,373459.36,False,,none
P-002532,C-00979,INV-C-00979-1,373459.36,False,,none
P-002533,C-00980,INV-C-00980-0,14630938.79,False,,shell_company
P-002534,C-00981,INV-C-00981-0,7015833.78,False,,none
P-002535,C-00982,INV-C-00982-0,4488319.21,False,,price_inflation
P-002536,C-00982,INV-C-00982-1,4488319.21,False,,price_inflation
P-002537,C-00982,INV-C-00982-2,4488319.21,False,,price_inflation
P-002538,C-00982,INV-C-00982-3,4488319.21,False,,price_inflation
P-002539,C-00983,INV-C-00983-0,1604405.06,False,,none
P-002540,C-00984,INV-C-00984-0,26648752.74,False,,none
P-002541,C-00985,INV-C-00985-0,368793.21,False,,ai_generated_doc
P-002542,C-00985,INV-C-00985-1,368793.21,False,,ai_generated_doc
P-002543,C-00985,INV-C-00985-2,368793.21,False,,ai_generated_doc
P-002544,C-00985,INV-C-00985-3,368793.21,False,,ai_generated_doc
P-002545,C-00986,INV-C-00986-0,1451070.2,False,,bid_suppression
P-002546,C-00987,INV-C-00987-0,429164.98,False,,price_inflation
P-002547,C-00988,INV-C-00988-0,1057882.19,False,,none
P-002548,C-00988,INV-C-00988-1,1057882.19,False,,none
P-002549,C-00988,INV-C-00988-2,1057882.19,False,,none
P-002550,C-00989,INV-C-00989-0,564192.74,False,,none
P-002551,C-00989,INV-C-00989-1,564192.74,False,,none
P-002552,C-00990,INV-C-00990-0,14065307.04,False,,shell_company
P-002553,C-00990,INV-C-00990-1,14065307.04,False,,shell_company
P-002554,C-00991,INV-C-00991-0,3888802.19,False,,none
P-002555,C-00992,INV-C-00992-0,1453207.72,False,,none
P-002556,C-00992,INV-C-00992-1,1453207.72,False,,none
P-002557,C-00992,INV-C-00992-2,1453207.72,False,,none
P-002558,C-00993,INV-C-00993-0,7159986.97,False,,none
P-002559,C-00993,INV-C-00993-1,7159986.97,False,,none
P-002560,C-00993,INV-C-00993-2,7159986.97,False,,none
P-002561,C-00994,INV-C-00994-0,703119.94,False,,none
P-002562,C-00994,INV-C-00994-1,703119.94,False,,none
P-002563,C-00994,INV-C-00994-2,703119.94,False,,none
P-002564,C-00994,INV-C-00994-3,703119.94,False,,none
P-002565,C-00995,INV-C-00995-0,1209758.91,False,,none
P-002566,C-00995,INV-C-00995-1,1209758.91,False,,none
P-002567,C-00995,INV-C-00995-2,1209758.91,False,,none
P-002568,C-00996,INV-C-00996-0,87472.03,False,,none
P-002569,C-00996,INV-C-00996-1,87472.03,False,,none
P-002570,C-00996,INV-C-00996-2,87472.03,False,,none
P-002571,C-00996,INV-C-00996-3,87472.03,False,,none
P-002572,C-00997,INV-C-00997-0,388558.39,False,,none
P-002573,C-00997,INV-C-00997-1,388558.39,False,,none
P-002574,C-00997,INV-C-00997-2,388558.39,False,,none
P-002575,C-00998,INV-C-00998-0,1726313.03,False,,none
P-002576,C-00999,INV-C-00999-0,70973.67,False,,none
P-002577,C-00999,INV-C-00999-1,70973.67,False,,none
P-002578,C-00999,INV-C-00999-2,70973.67,False,,none
P-002579,C-01000,INV-C-01000-0,2361144.98,False,,none
P-002580,C-01000,INV-C-01000-1,2361144.98,False,,none
P-002581,C-01001,INV-C-01001-0,375169.84,False,,none
P-002582,C-01001,INV-C-01001-1,375169.84,False,,none
P-002583,C-01001,INV-C-01001-2,375169.84,False,,none
P-002584,C-01001,INV-C-01001-3,375169.84,False,,none
P-002585,C-01002,INV-C-01002-0,547054.5,False,,none
P-002586,C-01003,INV-C-01003-0,412821.48,False,,none
P-002587,C-01003,INV-C-01003-1,412821.48,False,,none
P-002588,C-01004,INV-C-01004-0,3661641.79,False,,none
P-002589,C-01004,INV-C-01004-1,3661641.79,False,,none
P-002590,C-01004,INV-C-01004-2,3661641.79,False,,none
P-002591,C-01005,INV-C-01005-0,1164817.36,False,,none
P-002592,C-01005,INV-C-01005-1,1164817.36,False,,none
P-002593,C-01005,INV-C-01005-2,1164817.36,False,,none
P-002594,C-01005,INV-C-01005-3,1164817.36,False,,none
P-002595,C-01006,INV-C-01006-0,8654018.56,False,,none
P-002596,C-01007,INV-C-01007-0,13677388.39,False,,none
P-002597,C-01008,INV-C-01008-0,214475.07,False,,none
P-002598,C-01008,INV-C-01008-1,214475.07,False,,none
P-002599,C-01008,INV-C-01008-2,214475.07,False,,none
P-002600,C-01009,INV-C-01009-0,2313784.4,False,,none
P-002601,C-01009,INV-C-01009-1,2313784.4,False,,none
P-002602,C-01010,INV-C-01010-0,8086582.86,False,,none
P-002603,C-01010,INV-C-01010-1,8086582.86,False,,none
P-002604,C-01010,INV-C-01010-2,8086582.86,False,,none
P-002605,C-01011,INV-C-01011-0,2020717.34,False,,none
P-002606,C-01011,INV-C-01011-1,2020717.34,False,,none
P-002607,C-01012,INV-C-01012-0,57284.95,False,,none
P-002608,C-01013,INV-C-01013-0,2381996.29,False,,none
P-002609,C-01013,INV-C-01013-1,2381996.29,False,,none
P-002610,C-01013,INV-C-01013-2,2381996.29,False,,none
P-002611,C-01014,INV-C-01014-0,16585252.44,False,,none
P-002612,C-01015,INV-C-01015-0,8442768.71,False,,none
P-002613,C-01015,INV-C-01015-1,8442768.71,False,,none
P-002614,C-01015,INV-C-01015-2,8442768.71,False,,none
