bid_id,tender_id,vendor_id,contract_id,category,department_id,estimated_value,submission_deadline_days,is_emergency_procurement,is_split_tender,num_bidders,bid_amount,price_ratio_to_estimate,price_zscore_in_category,submission_day_offset,submission_hour,bid_text_similarity_score,is_winner,vendor_age_days,employee_count,shared_address_count,shared_bank_account_count,award_amount,award_to_bid_ratio,change_order_count,change_order_value_ratio,reported_completion_pct,actual_completion_pct,completion_mismatch,delivery_confirmed,inspection_mismatch_flag,invoice_count,duplicate_invoice_flag,intermediary_flag,author_matches_vendor_flag,creation_after_deadline_flag,modified_after_submission_flag,flesch_reading_ease,ai_generated_text_score,citation_verifiable_ratio,metadata_missing_flag,fraud_category,is_anomaly
B-001282,T-00321,V-0319,,IT Services,DEPT-008,7054444.16,30,False,False,4,6913040.41,0.98,1.286,8,16,0.111,False,2220,0,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,45.4,0.214,0.88,False,none,0
B-001283,T-00322,V-0492,,Medical Supplies,DEPT-010,2445803.88,23,False,False,4,2528658.8,1.034,-0.318,7,11,0.077,False,7135,5,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,23.7,0.129,0.88,False,none,0
B-001284,T-00322,V-0438,,Medical Supplies,DEPT-010,2445803.88,23,False,False,4,2296169.94,0.939,-0.458,6,11,0.079,False,1933,5,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,70.6,0.207,0.88,False,none,0
B-001285,T-00322,V-0329,,Medical Supplies,DEPT-010,2445803.88,23,False,False,4,2442347.64,0.999,-0.37,1,14,0.04,False,3976,27,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,52.2,0.139,0.87,False,none,0
B-001286,T-00322,V-0090,C-00322,Medical Supplies,DEPT-010,2445803.88,23,False,False,4,2420217.7,0.99,-0.383,2,18,0.01,True,7323,5,0,0,2420217.7,1.0,1,0.03,91,91,0,True,False,3,False,False,True,False,False,43.3,0.085,0.96,False,none,0
B-001287,T-00323,V-0347,,Catering,DEPT-003,1651538.93,16,False,False,6,1673865.22,1.014,1.065,10,18,0.11,False,494,21,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,22.9,0.036,0.96,False,none,0
B-001288,T-00323,V-0151,,Catering,DEPT-003,1651538.93,16,False,False,6,1614921.64,0.978,0.961,6,12,0.024,False,6544,5,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,79.8,0.2,0.86,False,none,0
B-001289,T-00323,V-0371,,Catering,DEPT-003,1651538.93,16,False,False,6,1638511.0,0.992,1.002,3,14,0.113,False,932,16,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,34.0,0.344,0.85,False,none,0
B-001290,T-00323,V-0087,,Catering,DEPT-003,1651538.93,16,False,False,6,1733393.87,1.05,1.169,2,13,0.108,False,7393,6,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,57.0,0.272,0.87,False,none,0
B-001291,T-00323,V-0267,,Catering,DEPT-003,1651538.93,16,False,False,6,1608258.94,0.974,0.949,8,14,0.032,False,6312,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,61.4,0.205,0.96,False,none,0
B-001292,T-00323,V-0292,C-00323,Catering,DEPT-003,1651538.93,16,False,False,6,1492339.45,0.904,0.746,4,12,0.012,True,4084,23,0,0,1492339.45,1.0,3,0.09,99,99,0,True,False,1,False,False,True,False,False,35.0,0.224,0.91,False,none,0
B-001293,T-00324,V-0149,,Medical Supplies,DEPT-012,2718939.22,15,False,False,5,3004359.96,1.105,-0.032,5,12,0.13,False,7282,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,45.8,0.095,0.85,False,none,0
B-001294,T-00324,V-0484,,Medical Supplies,DEPT-012,2718939.22,15,False,False,5,2944304.6,1.083,-0.068,0,10,0.06,False,7164,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,26.4,0.218,0.94,True,none,0
B-001295,T-00324,V-0323,C-00324,Medical Supplies,DEPT-012,2718939.22,15,False,False,5,2508124.2,0.922,-0.33,3,18,0.055,True,7634,23,0,0,2508124.2,1.0,1,0.03,99,99,0,True,False,3,False,False,True,False,False,22.9,0.074,0.96,False,none,0
B-001296,T-00324,V-0199,,Medical Supplies,DEPT-012,2718939.22,15,False,False,5,2831455.64,1.041,-0.136,8,18,0.028,False,4781,34,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,54.5,0.298,0.93,False,none,0
B-001297,T-00324,V-0080,,Medical Supplies,DEPT-012,2718939.22,15,False,False,5,2636885.75,0.97,-0.253,3,8,0.1,False,5778,19,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,36.0,0.032,0.89,False,none,0
B-001298,T-00325,V-0210,,Office Equipment,DEPT-018,596569.42,27,False,False,4,606000.72,1.016,-0.441,8,17,0.144,False,3852,2,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,58.9,0.476,0.88,False,none,0
B-001299,T-00325,V-0405,,Office Equipment,DEPT-018,596569.42,27,False,False,4,607100.93,1.018,-0.439,8,16,0.137,False,6799,24,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,26.8,0.074,0.94,False,none,0
B-001300,T-00325,V-0143,C-00325,Office Equipment,DEPT-018,596569.42,27,False,False,4,588178.99,0.986,-0.482,0,11,0.11,True,3324,10,0,0,588178.99,1.0,0,0.0,92,92,0,True,False,1,False,False,True,False,False,57.7,0.349,0.97,False,none,0
B-001301,T-00325,V-0441,,Office Equipment,DEPT-018,596569.42,27,False,False,4,568515.18,0.953,-0.527,5,11,0.083,False,910,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,50.7,0.108,0.94,False,none,0
B-001302,T-00326,V-0425,,Catering,DEPT-002,979091.59,24,False,False,3,938525.41,0.959,-0.226,2,15,0.092,False,554,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,48.3,0.085,0.86,False,none,0
B-001303,T-00326,V-0141,,Catering,DEPT-002,979091.59,24,False,False,3,925269.44,0.945,-0.249,0,18,0.103,False,287,42,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,50.5,0.102,0.97,False,none,0
B-001304,T-00326,V-0169,C-00326,Catering,DEPT-002,979091.59,24,False,False,3,930225.78,0.95,-0.241,0,12,0.103,True,2659,15,0,0,930225.78,1.0,0,0.0,92,92,0,True,False,4,False,False,True,False,False,25.5,0.371,0.91,False,none,0
B-001305,T-00327,V-0436,C-00327,Consulting,DEPT-021,1646613.8,10,False,False,1,1907232.01,1.158,-0.371,6,12,0.0,True,4220,14,0,0,1907232.01,1.0,0,0.0,90,90,0,True,False,2,False,False,True,False,False,47.8,0.208,0.89,False,bid_suppression,1
B-001306,T-00328,V-0099,,Construction,DEPT-016,30409156.45,29,False,False,4,30286586.34,0.996,0.737,1,14,0.109,False,22,12,2,3,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,36.6,0.383,0.88,True,none,0
B-001307,T-00328,V-0424,,Construction,DEPT-016,30409156.45,29,False,False,4,29103217.0,0.957,0.635,2,9,0.014,False,3905,5,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,49.6,0.12,0.95,False,none,0
B-001308,T-00328,V-0269,C-00328,Construction,DEPT-016,30409156.45,29,False,False,4,31653594.13,1.041,0.856,9,15,0.079,True,704,17,0,0,31653594.13,1.0,0,0.0,92,92,0,True,False,4,False,False,True,False,False,37.0,0.336,0.95,True,none,0
B-001309,T-00328,V-0131,,Construction,DEPT-016,30409156.45,29,False,False,4,33122710.51,1.089,0.983,1,16,0.007,False,0,3,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,68.3,0.231,0.87,False,none,0
B-001310,T-00329,V-0303,,Consulting,DEPT-022,2613057.87,21,False,False,3,2522115.11,0.965,0.055,3,15,0.033,False,4069,13,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,36.8,0.039,0.93,False,none,0
B-001311,T-00329,V-0046,,Consulting,DEPT-022,2613057.87,21,False,False,3,2650592.54,1.014,0.144,6,18,0.048,False,251,16,2,1,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,37.8,0.182,1.0,False,none,0
B-001312,T-00329,V-0323,C-00329,Consulting,DEPT-022,2613057.87,21,False,False,3,2691400.24,1.03,0.173,3,8,0.132,True,7306,23,0,0,2691400.24,1.0,0,0.0,92,92,0,True,False,2,False,False,True,False,False,30.9,0.348,0.9,False,none,0
B-001313,T-00330,V-0489,,Office Equipment,DEPT-019,386708.41,19,False,False,2,397660.04,1.028,-0.916,5,14,0.014,False,2130,49,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,55.8,0.244,0.96,True,none,0
B-001314,T-00330,V-0042,C-00330,Office Equipment,DEPT-019,386708.41,19,False,False,2,388470.76,1.005,-0.937,8,14,0.117,True,4868,10,0,0,388470.76,1.0,0,0.0,100,100,0,True,False,1,False,False,True,False,False,45.1,0.038,0.97,False,none,0
B-001315,T-00331,V-0456,C-00331,Construction,DEPT-006,36183833.78,28,False,False,6,37796219.61,1.045,1.388,0,17,0.016,True,1466,1,0,0,37796219.61,1.0,0,0.0,100,100,0,True,False,3,False,False,True,False,False,60.7,0.337,0.97,False,none,0
B-001316,T-00331,V-0004,,Construction,DEPT-006,36183833.78,28,False,False,6,37230810.74,1.029,1.339,6,9,0.082,False,873,2,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,48.3,0.237,0.96,False,none,0
B-001317,T-00331,V-0005,,Construction,DEPT-006,36183833.78,28,False,False,6,33496831.5,0.926,1.015,9,16,0.139,False,661,2,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,50.1,0.224,0.92,True,none,0
B-001318,T-00331,V-0466,,Construction,DEPT-006,36183833.78,28,False,False,6,38070797.69,1.052,1.411,3,14,0.05,False,640,7,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,44.1,0.116,0.86,False,none,0
B-001319,T-00331,V-0094,,Construction,DEPT-006,36183833.78,28,False,False,6,38110168.83,1.053,1.415,10,15,0.04,False,3915,32,2,1,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,39.6,0.146,0.94,False,none,0
B-001320,T-00331,V-0106,,Construction,DEPT-006,36183833.78,28,False,False,6,34526716.73,0.954,1.104,4,17,0.018,False,3569,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,42.6,0.154,0.94,False,none,0
B-001321,T-00332,V-0469,,IT Services,DEPT-010,3255962.4,22,False,False,5,3263373.85,1.002,-0.292,6,13,0.091,False,4606,44,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,42.6,0.011,0.99,False,none,0
B-001322,T-00332,V-0001,C-00332,IT Services,DEPT-010,3255962.4,22,False,False,5,3389456.01,1.041,-0.238,5,10,0.133,True,6513,45,0,0,3389456.01,1.0,0,0.0,94,94,0,True,False,1,False,False,True,False,False,67.8,0.246,0.87,True,none,0
B-001323,T-00332,V-0451,,IT Services,DEPT-010,3255962.4,22,False,False,5,3215071.32,0.987,-0.313,1,12,0.091,False,3780,6,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,38.5,0.022,0.87,False,none,0
B-001324,T-00332,V-0317,,IT Services,DEPT-010,3255962.4,22,False,False,5,3465576.97,1.064,-0.205,1,16,0.096,False,1133,15,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,33.9,0.156,0.86,False,none,0
B-001325,T-00332,V-0348,,IT Services,DEPT-010,3255962.4,22,False,False,5,3717763.2,1.142,-0.096,9,12,0.016,False,1871,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,45.5,0.088,0.86,False,none,0
B-001326,T-00333,V-0203,,IT Services,DEPT-005,4485357.03,18,False,False,3,4273831.35,0.953,0.145,0,17,0.021,False,3789,6,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,72.7,0.07,0.92,False,none,0
B-001327,T-00333,V-0271,C-00333,IT Services,DEPT-005,4485357.03,18,False,False,3,4113688.34,0.917,0.075,6,11,0.026,True,3022,1,0,0,4113688.34,1.0,0,0.0,90,90,0,True,False,3,False,False,True,False,False,37.8,0.064,0.98,False,none,0
B-001328,T-00333,V-0244,,IT Services,DEPT-005,4485357.03,18,False,False,3,4567121.12,1.018,0.271,2,11,0.091,False,2504,3,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,35.1,0.211,0.98,False,none,0
B-001329,T-00334,V-0122,,Security Services,DEPT-007,3663299.6,20,False,False,2,3821897.58,1.043,1.6,5,13,0.063,False,5373,24,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,52.6,0.246,0.99,False,none,0
B-001330,T-00334,V-0231,C-00334,Security Services,DEPT-007,3663299.6,20,False,False,2,3612555.64,0.986,1.411,1,12,0.14,True,6461,12,0,0,3612555.64,1.0,0,0.0,93,93,0,True,False,1,False,False,True,False,False,46.3,0.042,0.89,False,none,0
B-001331,T-00335,V-0066,C-00335,Road Maintenance,DEPT-021,15981711.9,24,False,False,4,17375247.49,1.087,0.696,5,18,0.003,True,1586,26,0,0,17375247.49,1.0,0,0.0,91,91,0,True,False,4,False,False,True,False,False,74.3,0.236,0.95,False,none,0
B-001332,T-00335,V-0266,,Road Maintenance,DEPT-021,15981711.9,24,False,False,4,14698119.17,0.92,0.298,5,11,0.074,False,4970,12,1,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,68.3,0.229,0.95,False,none,0
B-001333,T-00335,V-0274,,Road Maintenance,DEPT-021,15981711.9,24,False,False,4,16646153.45,1.042,0.588,6,14,0.065,False,5884,2,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,43.0,0.264,0.94,False,none,0
B-001334,T-00335,V-0208,,Road Maintenance,DEPT-021,15981711.9,24,False,False,4,15400750.31,0.964,0.402,0,16,0.104,False,3458,15,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,58.8,0.088,0.98,False,none,0
B-001335,T-00336,V-0113,C-00336,Consulting,DEPT-008,761110.6,20,False,False,3,801901.38,1.054,-1.138,0,11,0.175,True,4599,21,0,0,801901.38,1.0,0,0.0,96,96,0,True,False,2,False,False,True,False,False,50.1,0.448,0.99,False,conflict_of_interest,1
B-001336,T-00336,V-0400,,Consulting,DEPT-008,761110.6,20,False,False,3,729378.47,0.958,-1.188,3,13,0.078,False,311,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,43.2,0.216,0.92,False,none,0
B-001337,T-00336,V-0434,,Consulting,DEPT-008,761110.6,20,False,False,3,824039.94,1.083,-1.123,1,8,0.077,False,1727,45,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,62.5,0.246,0.93,False,none,0
B-001338,T-00337,V-0164,C-00337,Office Equipment,DEPT-015,1412756.58,10,False,False,2,1558500.33,1.103,1.729,1,10,0.115,True,1993,16,0,0,1558500.33,1.0,0,0.0,96,96,0,True,False,2,False,False,True,False,False,34.1,0.141,0.9,False,none,0
B-001339,T-00337,V-0481,,Office Equipment,DEPT-015,1412756.58,10,False,False,2,1581652.93,1.12,1.781,4,13,0.053,False,1350,9,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,47.2,0.297,0.94,False,none,0
B-001340,T-00338,V-0281,,Medical Supplies,DEPT-021,3822092.11,29,False,False,6,3646278.18,0.954,0.355,7,14,0.114,False,0,6,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,34.7,0.121,0.97,False,none,0
B-001341,T-00338,V-0093,,Medical Supplies,DEPT-021,3822092.11,29,False,False,6,3696064.63,0.967,0.385,10,10,0.093,False,6058,15,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,57.6,0.173,0.97,False,none,0
B-001342,T-00338,V-0223,,Medical Supplies,DEPT-021,3822092.11,29,False,False,6,4019217.55,1.052,0.579,8,12,0.044,False,1435,18,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,46.6,0.196,0.9,False,none,0
B-001343,T-00338,V-0292,,Medical Supplies,DEPT-021,3822092.11,29,False,False,6,3733313.17,0.977,0.407,0,9,0.036,False,3064,23,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,41.7,0.391,0.95,False,none,0
B-001344,T-00338,V-0055,,Medical Supplies,DEPT-021,3822092.11,29,False,False,6,3811678.16,0.997,0.454,8,8,0.119,False,4763,42,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,55.3,0.096,0.88,False,none,0
B-001345,T-00338,V-0248,C-00338,Medical Supplies,DEPT-021,3822092.11,29,False,False,6,3827914.32,1.002,0.464,7,11,0.051,True,5232,15,0,0,3827914.32,1.0,0,0.0,96,96,0,True,False,3,False,False,True,False,False,38.6,0.076,0.93,False,none,0
B-001346,T-00339,V-0377,,Catering,DEPT-001,736320.67,15,False,False,6,651510.97,0.885,-0.73,3,18,0.056,False,5903,42,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,44.4,0.354,0.86,False,none,0
B-001347,T-00339,V-0457,C-00339,Catering,DEPT-001,736320.67,15,False,False,6,735709.33,0.999,-0.582,1,8,0.015,True,1922,1,0,0,735709.33,1.0,0,0.0,90,90,0,True,False,1,False,False,True,False,False,35.2,0.402,0.91,False,none,0
B-001348,T-00339,V-0270,,Catering,DEPT-001,736320.67,15,False,False,6,705849.02,0.959,-0.635,5,15,0.104,False,4437,12,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,64.5,0.236,0.92,False,none,0
B-001349,T-00339,V-0069,,Catering,DEPT-001,736320.67,15,False,False,6,714534.88,0.97,-0.619,0,17,0.123,False,0,11,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,54.3,0.402,0.92,False,none,0
B-001350,T-00339,V-0208,,Catering,DEPT-001,736320.67,15,False,False,6,800099.24,1.087,-0.469,8,13,0.149,False,2942,15,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,51.7,0.059,0.88,False,none,0
B-001351,T-00339,V-0023,,Catering,DEPT-001,736320.67,15,False,False,6,680809.15,0.925,-0.679,9,9,0.12,False,2848,6,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,60.9,0.338,0.99,False,none,0
B-001352,T-00340,V-0478,,Security Services,DEPT-018,901379.46,22,False,False,3,945359.85,1.049,-1.002,4,17,0.121,False,7548,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,48.7,0.06,0.89,False,none,0
B-001353,T-00340,V-0008,C-00340,Security Services,DEPT-018,901379.46,22,False,False,3,886292.37,0.983,-1.056,6,17,0.106,True,1456,13,0,0,886292.37,1.0,1,0.03,91,91,0,True,False,3,False,False,True,False,False,59.5,0.226,0.86,False,none,0
B-001354,T-00340,V-0365,,Security Services,DEPT-018,901379.46,22,False,False,3,886249.26,0.983,-1.056,9,18,0.063,False,2491,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,46.7,0.137,1.0,False,none,0
B-001355,T-00341,V-0445,,IT Services,DEPT-021,6413993.96,27,False,False,5,6718160.39,1.047,1.202,10,17,0.114,False,2772,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,34.6,0.147,0.85,False,none,0
B-001356,T-00341,V-0399,,IT Services,DEPT-021,6413993.96,27,False,False,5,6544859.18,1.02,1.127,10,18,0.114,False,5366,4,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,80.5,0.237,0.94,False,none,0
B-001357,T-00341,V-0336,,IT Services,DEPT-021,6413993.96,27,False,False,5,6633588.46,1.034,1.165,7,9,0.133,False,5351,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,38.1,0.205,0.96,True,none,0
B-001358,T-00341,V-0151,,IT Services,DEPT-021,6413993.96,27,False,False,5,6786589.79,1.058,1.231,4,10,0.08,False,5678,5,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,23.2,0.272,0.98,False,none,0
B-001359,T-00341,V-0425,C-00341,IT Services,DEPT-021,6413993.96,27,False,False,5,6286493.36,0.98,1.015,5,17,0.058,True,710,1,0,0,6286493.36,1.0,1,0.03,100,100,0,True,False,1,False,False,True,False,False,57.0,0.234,0.86,False,none,0
B-001360,T-00342,V-0075,C-00342,Construction,DEPT-022,25562764.73,13,False,False,3,24623736.91,0.963,0.247,4,8,0.116,True,7128,22,0,0,24623736.91,1.0,0,0.0,94,94,0,True,False,1,False,False,True,False,False,41.7,0.077,0.98,False,none,0
B-001361,T-00342,V-0169,,Construction,DEPT-022,25562764.73,13,False,False,3,23898397.87,0.935,0.184,4,17,0.093,False,3568,15,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,41.2,0.233,0.96,False,none,0
B-001362,T-00342,V-0289,,Construction,DEPT-022,25562764.73,13,False,False,3,24296778.22,0.95,0.219,3,10,0.134,False,3386,24,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,62.1,0.229,0.9,False,none,0
B-001363,T-00343,V-0488,C-00343,Road Maintenance,DEPT-013,13803066.21,22,False,False,2,14190281.02,1.028,0.222,6,14,0.113,True,3877,0,0,0,14190281.02,1.0,0,0.0,99,99,0,True,False,2,False,False,True,False,False,29.5,0.053,0.88,True,shell_company,1
B-001364,T-00343,V-0150,,Road Maintenance,DEPT-013,13803066.21,22,False,False,2,15781138.98,1.143,0.459,0,14,0.124,False,6937,10,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,47.7,0.197,0.87,False,none,0
B-001365,T-00344,V-0094,,Medical Supplies,DEPT-025,5379271.61,13,False,False,3,6551696.87,1.218,2.103,1,8,0.933,False,2839,32,2,1,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,71.8,0.381,0.95,False,bid_rigging,1
B-001366,T-00344,V-0385,C-00344,Medical Supplies,DEPT-025,5379271.61,13,False,False,3,5712014.25,1.062,1.598,0,9,0.923,True,4408,7,2,1,5712014.25,1.0,0,0.0,100,100,0,True,False,4,False,False,True,False,False,49.5,0.474,0.9,False,bid_rigging,1
B-001367,T-00344,V-0496,,Medical Supplies,DEPT-025,5379271.61,13,False,False,3,7023940.32,1.306,2.388,0,8,0.892,False,3169,1,2,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,40.9,0.194,1.0,False,bid_rigging,1
B-001368,T-00345,V-0332,,Catering,DEPT-012,1598334.7,24,False,False,4,1881153.1,1.177,1.428,10,16,0.114,False,6878,2,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,56.9,0.132,0.89,False,none,0
B-001369,T-00345,V-0124,C-00345,Catering,DEPT-012,1598334.7,24,False,False,4,1717699.57,1.075,1.141,4,8,0.135,True,1267,33,0,0,1717699.57,1.0,0,0.0,97,97,0,True,False,3,False,False,True,False,False,23.1,0.292,0.87,False,none,0
B-001370,T-00345,V-0460,,Catering,DEPT-012,1598334.7,24,False,False,4,1468766.56,0.919,0.705,6,18,0.018,False,0,25,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,34.0,0.308,0.94,False,none,0
B-001371,T-00345,V-0486,,Catering,DEPT-012,1598334.7,24,False,False,4,1471510.87,0.921,0.709,2,17,0.092,False,489,20,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,38.7,0.105,0.96,False,none,0
B-001372,T-00346,V-0411,,Construction,DEPT-008,7763645.43,18,False,False,6,7988107.66,1.029,-1.194,8,18,0.022,False,5694,7,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,61.8,0.095,0.96,False,none,0
B-001373,T-00346,V-0434,,Construction,DEPT-008,7763645.43,18,False,False,6,8018571.62,1.033,-1.191,10,12,0.014,False,1109,45,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,60.5,0.192,0.89,False,none,0
B-001374,T-00346,V-0401,C-00346,Construction,DEPT-008,7763645.43,18,False,False,6,8019325.8,1.033,-1.191,8,14,0.086,True,3665,17,0,0,8019325.8,1.0,0,0.0,93,93,0,True,False,2,False,False,True,False,False,66.1,0.129,0.89,False,none,0
B-001375,T-00346,V-0075,,Construction,DEPT-008,7763645.43,18,False,False,6,7644882.25,0.985,-1.223,5,14,0.095,False,6257,22,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,44.1,0.262,0.92,False,none,0
B-001376,T-00346,V-0207,,Construction,DEPT-008,7763645.43,18,False,False,6,7705206.49,0.992,-1.218,3,8,0.084,False,5252,22,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,48.0,0.031,0.99,False,none,0
B-001377,T-00346,V-0302,,Construction,DEPT-008,7763645.43,18,False,False,6,7916377.85,1.02,-1.2,6,9,0.101,False,1180,5,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,34.5,0.169,0.89,False,none,0
B-001378,T-00347,V-0392,,Road Maintenance,DEPT-007,8481329.63,29,False,False,3,8525038.84,1.005,-0.62,5,17,0.051,False,4503,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,42.5,0.274,0.89,False,none,0
B-001379,T-00347,V-0097,,Road Maintenance,DEPT-007,8481329.63,29,False,False,3,7351972.55,0.867,-0.794,1,12,0.126,False,3351,18,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,33.6,0.158,0.97,False,none,0
B-001380,T-00347,V-0413,C-00347,Road Maintenance,DEPT-007,8481329.63,29,False,False,3,8364389.25,0.986,-0.644,4,14,0.081,True,6324,22,0,0,8364389.25,1.0,0,0.0,92,92,0,True,False,4,False,False,True,False,False,49.5,0.362,0.96,False,none,0
